Disease ID,Disease Name,Val Recall-at-50,Val Mean Rank,Val Recall-at-10,Val AUROC,Val Recall-at-25,Val Mean Average Precision,Val Recall-at-100
C0005941,"Bone Diseases, Developmental",0.0,8960.95833333,0.0,0.577894975154,0.0,0.000189529421236,0.0
C1720887,Female Urogenital Diseases,0.0,4206.77777778,0.0,0.798641740306,0.0,0.00128995439106,0.0555555555556
C0919267,ovarian neoplasm,0.0721649484536,4706.46391753,0.0412371134021,0.780735917218,0.0721649484536,0.0102477147957,0.113402061856
C1168401,Squamous cell carcinoma of the head and neck,0.0833333333333,4038.04166667,0.0416666666667,0.813123074661,0.0833333333333,0.0138547183497,0.125
C0020452,Hyperemia,0.0769230769231,4149.38461538,0.0769230769231,0.799258762033,0.0769230769231,0.0138046551831,0.0769230769231
C0036572,Seizures,0.0106382978723,5500.24468085,0.0,0.743958678022,0.0,0.00104112005181,0.0212765957447
C0002395,Alzheimer's Disease,0.0208333333333,7167.86111111,0.0138888888889,0.665687575564,0.0208333333333,0.00368137742639,0.0277777777778
C0567312,Menopause present (finding),0.0,9162.35294118,0.0,0.58119504069,0.0,0.000392421353529,0.0
C0013421,Dystonia,0.0,6383.69230769,0.0,0.684218700905,0.0,0.000442063930203,0.0
C0023895,Liver diseases,0.0,6219.63076923,0.0,0.710643316297,0.0,0.000972628145387,0.0307692307692
C1838951,LEIGH SYNDROME DUE TO MITOCHONDRIAL COMPLEX I DEFICIENCY,0.785714285714,1779.92857143,0.142857142857,0.921053242353,0.285714285714,0.068734519913,0.785714285714
C0034065,Pulmonary Embolism,0.363636363636,5210.63636364,0.181818181818,0.716532492848,0.272727272727,0.0474430190248,0.363636363636
C0026691,Mucocutaneous Lymph Node Syndrome,0.0,8221.18181818,0.0,0.615317755669,0.0,0.000677383176823,0.0
C0334588,Giant Cell Glioblastoma,0.166666666667,3222.58333333,0.0,0.851115881488,0.0833333333333,0.00978938520963,0.333333333333
C0085207,Gestational Diabetes,0.0,8018.75,0.0,0.616363038601,0.0,0.000212177350426,0.0
C0027672,"Neoplastic Syndromes, Hereditary",0.229166666667,1383.125,0.1875,0.935746857904,0.1875,0.0919375064937,0.25
C0017178,Gastrointestinal Diseases,0.0833333333333,5915.83333333,0.0,0.7015220082,0.0833333333333,0.0098533166307,0.25
C0035304,Retinal Degeneration,0.0,4789.2,0.0,0.768142852722,0.0,0.000786343369316,0.0
C0034069,Pulmonary Fibrosis,0.291666666667,2020.22916667,0.104166666667,0.906689254111,0.166666666667,0.0316605495126,0.375
C1262477,Weight decreased,0.0,3987.5,0.0,0.806966432982,0.0,0.000856044094238,0.0
C0268237,Cytochrome-c Oxidase Deficiency,0.307692307692,2739.38461538,0.0769230769231,0.875696249536,0.307692307692,0.0939295145584,0.384615384615
C0035309,Retinal Diseases,0.0,3882.80952381,0.0,0.819752529541,0.0,0.0011662034996,0.0
C0268583,Methylmalonic acidemia,0.2,2000.2,0.0,0.90721446141,0.1,0.0115663386564,0.4
C0011616,Contact Dermatitis,0.0285714285714,5349.84285714,0.0,0.750685131874,0.0142857142857,0.00205114486853,0.0428571428571
C0011615,"Dermatitis, Atopic",0.175,4847.7,0.125,0.772097062788,0.15,0.0441442493145,0.2
C0010068,Coronary heart disease,0.0,7814.61403509,0.0,0.639033863729,0.0,0.00121286942928,0.0175438596491
C0018800,Cardiomegaly,0.106060606061,3297.65151515,0.0454545454545,0.846602806249,0.0606060606061,0.0279698317022,0.121212121212
C0022661,"Kidney Failure, Chronic",0.0454545454545,4725.29545455,0.0454545454545,0.781358417532,0.0454545454545,0.0134260245855,0.0681818181818
C0029456,Osteoporosis,0.0634920634921,4683.92063492,0.047619047619,0.782460516852,0.047619047619,0.0134742397881,0.0793650793651
C0677776,Hereditary Breast and Ovarian Cancer Syndrome,0.642857142857,179.428571429,0.428571428571,0.991717561555,0.5,0.28193103282,0.714285714286
C0018801,Heart failure,0.05,4250.8,0.0375,0.801440494482,0.05,0.0181507765711,0.05
C0037274,Dermatologic disorders,0.0,7292.484375,0.0,0.659882723445,0.0,0.000496332078963,0.0
C1269683,Major Depressive Disorder,0.0322580645161,8040.35483871,0.0,0.607158485013,0.0322580645161,0.00304079158019,0.0322580645161
C0001624,Adrenal Gland Neoplasms,0.272727272727,1180.45454545,0.0909090909091,0.94525876982,0.0909090909091,0.0215877797028,0.272727272727
C0023264,Leigh Disease,0.41935483871,1536.29032258,0.0645161290323,0.929767602869,0.193548387097,0.0361000277877,0.548387096774
C0021368,Inflammation,0.0183486238532,3093.93577982,0.0,0.855513783711,0.00917431192661,0.00244638894632,0.045871559633
C0349788,Arrhythmogenic Right Ventricular Dysplasia,0.3,2550.3,0.1,0.881686545691,0.1,0.0283636398755,0.4
C0021364,Male infertility,0.093023255814,5762.25581395,0.093023255814,0.731164779668,0.093023255814,0.0634093727974,0.093023255814
C0011882,Diabetic Neuropathies,0.153846153846,2833.38461538,0.0,0.868530235082,0.0769230769231,0.0100571301548,0.153846153846
C1140680,Malignant neoplasm of ovary,0.0833333333333,3885.25,0.0,0.812176065599,0.0833333333333,0.00554832564115,0.166666666667
C0021361,Female infertility,0.296296296296,3915.40740741,0.148148148148,0.818187369906,0.259259259259,0.138925822716,0.296296296296
C0042373,Vascular Diseases,0.0,7199.93333333,0.0,0.643909571999,0.0,0.000308386322274,0.0
C0007570,Celiac Disease,0.0526315789474,7386.92105263,0.0,0.656518963658,0.0263157894737,0.00347932433098,0.105263157895
C0033687,Proteinuria,0.105263157895,5191.36842105,0.0,0.758802502562,0.0526315789474,0.00571841208985,0.105263157895
C1876165,Copper-Overload Cirrhosis,0.0,2439.36363636,0.0,0.886829869286,0.0,0.00191229286016,0.0
C0019829,Hodgkin Disease,0.0666666666667,8000.46666667,0.0,0.618150589546,0.0,0.0031196751461,0.0666666666667
C0017601,Glaucoma,0.0,8551.42857143,0.0,0.597114245029,0.0,0.00076645065538,0.0
C0023418,leukemia,0.0625,2195.5,0.0625,0.898048780488,0.0625,0.0283323690638,0.125
C0021400,Influenza,0.18,6567.04,0.04,0.694807272051,0.14,0.0388543024462,0.24
C0009324,Ulcerative Colitis,0.037037037037,6603.67901235,0.0246913580247,0.690974018658,0.037037037037,0.00614648047103,0.0617283950617
C1527336,Sjogren's Syndrome,0.0,4818.0,0.0,0.776417575617,0.0,0.001308345638,0.0
C0027707,"Nephritis, Interstitial",0.2,218.9,0.2,0.989884902771,0.2,0.0670749307127,0.4
C0162871,"Aortic Aneurysm, Abdominal",0.0,3008.36363636,0.0,0.859128038953,0.0,0.00450301358324,0.181818181818
C0455806,Infant length,0.0,7383.63636364,0.0,0.638277090031,0.0,0.000368652850582,0.0
C0339527,Leber Congenital Amaurosis,0.0952380952381,7021.14285714,0.0,0.681587419515,0.0,0.00309177250549,0.142857142857
C0008074,"Child Development Disorders, Pervasive",0.0384615384615,5486.90384615,0.0384615384615,0.743488991827,0.0384615384615,0.00577614001028,0.0384615384615
C0006625,Cachexia,0.0,4593.8,0.0,0.786842715923,0.0,0.00280367917649,0.2
C0376634,Craniofacial Abnormalities,0.0413793103448,5487.32413793,0.0206896551724,0.743786919356,0.0344827586207,0.0177225778223,0.048275862069
C0038587,Substance Withdrawal Syndrome,0.134615384615,3768.34615385,0.0384615384615,0.821815588504,0.0576923076923,0.0428416417083,0.173076923077
C1955869,Malformations of Cortical Development,0.0,3961.09090909,0.0,0.816202965326,0.0,0.00103159770903,0.0
C0008073,Developmental Disabilities,0.0526315789474,5835.26315789,0.0,0.729116469789,0.0526315789474,0.0035374093284,0.0526315789474
C0206726,gliosarcoma,0.133333333333,4155.73333333,0.0,0.807596013988,0.0666666666667,0.00807343133702,0.266666666667
C0024668,"Mammary Neoplasms, Experimental",0.0397350993377,4019.66225166,0.0132450331126,0.812120510867,0.0264900662252,0.00495457693627,0.0662251655629
C0002736,Amyotrophic Lateral Sclerosis,0.0461538461538,7051.27692308,0.0153846153846,0.672150997151,0.0153846153846,0.00358085497056,0.0923076923077
C0008370,Cholestasis,0.0512820512821,4536.64102564,0.0,0.790785174487,0.025641025641,0.00353295304091,0.102564102564
C0009952,Febrile Convulsions,0.0,11354.8181818,0.0,0.466722361459,0.0,0.00012564625063,0.0
C0020542,Pulmonary Hypertension,0.0,6696.25806452,0.0,0.688578403311,0.0,0.000524428120081,0.0
Mean,,0.117134203607,4912.27099761,0.0532013959711,0.765926868481,0.0818432774303,0.0286169508863,0.154710514454
Median,,0.0606060606061,4737.52173913,0.0,0.775257067917,0.0277777777778,0.00579975761695,0.0952380952381
STD,,0.164745516897,2361.16845871,0.106117521471,0.113774285423,0.135974084461,0.0670394206512,0.185224368944
