Disease ID,Disease Name,Recall-at-100,Recall-at-25,Ranks,AUROC,Mean Average Precision,Fold Recall-at-100
C0027765,nervous system disorder,0.07666666666666667,0.04,5549.921568627451,0.745671750519235,0.002223761609069135,0.2566666666666667
C0024299,Lymphoma,0.1,0.0,5260.9473684210525,0.7533823939084409,0.0017942500079581082,0.3
C0017661,IGA Glomerulonephritis,0.009413067552602437,0.0,7339.102564102564,0.6536848908703078,0.0038875420955500665,0.12364341085271317
C0334634,"Malignant lymphoma, lymphocytic, intermediate differentiation, diffuse",0.35,0.05,3056.923076923077,0.8817919142220573,0.00899202681793337,0.65
C0020672,"Hypothermia, natural",0.3,0.0,4348.083333333333,0.7845230912044557,0.003518770208525622,0.4
C0086543,Cataract,0.31666666666666665,0.26666666666666666,4592.857142857143,0.7836564357355127,0.052297334808404386,0.41666666666666663
C0524909,"Hepatitis B, Chronic",0.05,0.0,9866.6,0.5030243245752484,0.0007785973106628503,0.1
C0011609,Drug Eruptions,0.15,0.0,5100.222222222223,0.7218371326431126,0.001768561328612896,0.3
C0346647,Malignant neoplasm of pancreas,0.0,0.0,6722.2307692307695,0.6675791403639065,0.00020636080630917884,0.1
C0038356,Stomach Neoplasms,0.021428571428571425,0.0035714285714285713,6382.489361702128,0.7006581303942624,0.0038560893375926227,0.1810344827586207
C0029463,Osteosarcoma,0.13333333333333333,0.05833333333333333,6019.8,0.7177808366632593,0.004320198799533171,0.275
C0042900,Vitiligo,0.1,0.06666666666666667,8565.387096774193,0.6030153457833937,0.003483292930485808,0.1
C0038358,Gastric ulcer,0.05,0.0,6975.944444444444,0.6818654533636659,0.0006798419754649413,0.25
C0021390,Inflammatory Bowel Diseases,0.025,0.0,8309.725,0.6142949434278531,0.0010712825842659956,0.1125
C0860207,Drug-Induced Liver Injury,0.041666666666666664,0.025,4859.714285714285,0.7747915235478209,0.004225833121087026,0.33030303030303027
C0010278,Craniosynostosis,0.05,0.0,5537.272727272727,0.7286294439803211,0.0005710007300195698,0.05
C0079773,"Lymphoma, T-Cell, Cutaneous",0.1,0.0,1955.7619047619048,0.9072730931154036,0.0018922706234349607,0.4666666666666666
C0079772,T-Cell Lymphoma,0.4,0.2,2493.3636363636365,0.8813863362108976,0.02333946702686908,0.75
C0424295,Hyperactive behavior,0.16666666666666666,0.1,3400.3,0.8258063517133521,0.015453660398673958,0.5666666666666667
C0037268,Skin Abnormalities,0.0,0.0,9415.7,0.56539889543788,0.00011652582709880972,0.0
C0677886,Epithelial ovarian cancer,0.0,0.0,7389.0526315789475,0.6456077630234934,0.00018322048634662798,0.0
C0282527,Infantile Refsum Disease (disorder),1.0,0.9,7.923076923076923,0.9996797252135163,0.3662282600440495,1.0
C0282525,"Adrenoleukodystrophy, Neonatal",0.85,0.7,46.61538461538461,0.9978694764203488,0.40497996285791577,1.0
C0019569,Hirschsprung Disease,0.2,0.2,7501.1,0.6151088318559428,0.20056384204809588,0.3
C1720887,Female Urogenital Diseases,0.15,0.05,4152.166666666667,0.8100271600352847,0.003405851899291187,0.45
C0919267,ovarian neoplasm,0.05333333333333333,0.02222222222222222,5590.742268041237,0.7406717665941803,0.0037850270474427163,0.29111111111111115
C0162871,"Aortic Aneurysm, Abdominal",0.25,0.05,2538.3636363636365,0.8622018007982921,0.0036269460781431897,0.4
C0042487,Venous Thrombosis,0.75,0.5,1956.35,0.901701722616892,0.045747376564145896,0.85
C0002622,Amnesia,0.1,0.0,6927.058823529412,0.6677495357474467,0.001484624742467937,0.35
C0020557,Hypertriglyceridemia,0.3,0.15,6019.785714285715,0.6729703383929815,0.01706310559179391,0.45
C0019080,Hemorrhage,0.15,0.1,4771.6875,0.7985411540782694,0.00918102487672491,0.35
C0038220,Status Epilepticus,0.10238095238095238,0.04285714285714286,4736.298507462687,0.7831361208978704,0.005737242128255329,0.4142857142857143
C1561643,Chronic Kidney Diseases,0.0,0.0,10489.857142857143,0.4933011391778108,0.00014602095262689782,0.05
C0023473,"Myeloid Leukemia, Chronic",0.26666666666666666,0.26666666666666666,3846.5,0.8205247271882982,0.04373575618442429,0.6
C0023470,Myeloid Leukemia,0.3,0.25,3387.5882352941176,0.8520020891364902,0.041906705563782856,0.5
C0006663,Calcinosis,0.19999999999999998,0.06666666666666667,2302.4864864864867,0.8968298869268898,0.005136880883510458,0.55
C0003504,Aortic Valve Insufficiency,0.5,0.15,2297.2727272727275,0.8828552863640583,0.03384356211596047,0.8
C1960469,Left ventricular noncompaction,0.2,0.05,4192.583333333333,0.7763239730796009,0.003085386819414909,0.3
C0030567,Parkinson Disease,0.02,0.0,7426.8125,0.6536317040212477,0.001167502020734372,0.1588888888888889
C0014170,Endometrial Neoplasms,0.1,0.04,3993.96,0.8144343702050495,0.024001723511100602,0.33999999999999997
C0243026,Sepsis,0.05,0.0,5732.190476190476,0.7264170071817732,0.001113686019401733,0.2333333333333333
C0014175,Endometriosis,0.05166666666666666,0.013333333333333332,7159.732026143791,0.6653745989846135,0.0037856357383963895,0.23333333333333334
C0014859,Esophageal Neoplasms,0.09285714285714285,0.0,4087.1846153846154,0.8110717830776457,0.0029589309552452746,0.4309523809523809
C0341106,Eosinophilic esophagitis,0.0,0.0,10174.3125,0.5110661064945917,0.0002252130861314166,0.1
C0005684,Malignant neoplasm of urinary bladder,0.0,0.0,10858.0625,0.47729678287916066,9.841362168537437e-05,0.0
C0752347,Lewy Body Disease,0.25,0.1,4041.157894736842,0.798302999349986,0.008547013879454734,0.4
C3160718,"PARKINSON DISEASE, LATE-ONSET",0.05,0.0,6830.875,0.6386936539622114,0.0008128307528977429,0.25
C0311375,Arsenic Poisoning,0.0,0.0,9216.983050847457,0.5661065370422056,0.0005457200922802475,0.11666666666666665
C0007621,Neoplastic Cell Transformation,0.08055555555555556,0.01111111111111111,5261.695121951219,0.7540935842711163,0.004227716499878142,0.4138888888888889
Mean,,0.1468762915692168,0.07997572202126879,5857.4254871543935,0.7228726764626265,0.01847332196318651,0.3435219149956185
Median,,0.1,0.02,5634.75,0.733230038111173,0.00364058951176409,0.3
STD,,0.17952810689198792,0.13433891863946165,2673.309213620425,0.12724240890149113,0.049832911658964266,0.21727048873592514
