density_CI,density_DN,disease_id,disease_name,disease_size,null_densitys_CI,null_densitys_DN,pvalue_CI,pvalue_DN
0.16852726492056677,0.0380952380952381,C1855710,Bone marrow hypocellularity,21,"[0.16738817 0.34663523 0.12201964 0.09570786 0.08980963 0.15880929
 0.1596007  0.11647629 0.33477011 0.10852911 0.11843203 0.11128101
 0.18181818 0.18160447 0.1150112  0.16461769 0.18569487 0.11627907
 0.14585967 0.14824983 0.12001242 0.13959596 0.11951076 0.15684899
 0.15727136 0.08982456 0.31991051 0.13129973 0.13938053 0.13254999
 0.12605042 0.1453168  0.11338399 0.14163973 0.33417963 0.1254902
 0.16326531 0.11148459 0.11703297 0.10951848 0.12152381 0.13057111
 0.1230829  0.13027523 0.13165808 0.10309278 0.32659169 0.13557423
 0.12830763 0.11256049 0.15445545 0.13881361 0.14643735 0.13676521
 0.10752688 0.10727763 0.11307824 0.11419016 0.13403263 0.12486938
 0.08171604 0.12933833 0.19156815 0.08908046 0.13313131 0.11491318
 0.14235624 0.15014006 0.12195122 0.14021422 0.13033708 0.11640954
 0.10845859 0.11825308 0.12225705 0.11111111 0.14173669 0.2750533
 0.1480933  0.07997038 0.12487258 0.28707905 0.1159596  0.17554932
 0.3143695  0.10949384 0.12326804 0.12062998 0.11858586 0.13551402
 0.22666305 0.11790841 0.12126772 0.19564356 0.14457482 0.19949206
 0.14797825 0.12996727 0.153663   0.15533981]","[0.01428571 0.0047619  0.0047619  0.         0.         0.0047619
 0.         0.         0.00952381 0.00952381 0.         0.
 0.         0.         0.         0.0047619  0.01428571 0.0047619
 0.0047619  0.         0.0047619  0.0047619  0.         0.0047619
 0.         0.00952381 0.0047619  0.00952381 0.00952381 0.0047619
 0.0047619  0.0047619  0.         0.         0.00952381 0.0047619
 0.         0.0047619  0.         0.00952381 0.00952381 0.
 0.         0.         0.         0.01904762 0.0047619  0.
 0.         0.         0.0047619  0.         0.0047619  0.
 0.         0.         0.         0.0047619  0.         0.0047619
 0.         0.         0.00952381 0.         0.0047619  0.0047619
 0.0047619  0.0047619  0.         0.01428571 0.         0.
 0.0047619  0.0047619  0.         0.0047619  0.         0.
 0.         0.         0.0047619  0.0047619  0.         0.0047619
 0.01428571 0.         0.0047619  0.         0.0047619  0.00952381
 0.0047619  0.0047619  0.0047619  0.         0.         0.00952381
 0.00952381 0.         0.00952381 0.01428571]",0.16,0.0
0.1361260819859546,0.05,C1839972,Increased IgM levels,16,"[0.19572745 0.10408674 0.12895876 0.15368284 0.17115736 0.17652538
 0.20718954 0.15202445 0.12270682 0.18747657 0.31621601 0.17543097
 0.20152333 0.15254587 0.16442127 0.13465621 0.20989011 0.20596095
 0.20653422 0.16700666 0.13277816 0.22840111 0.20775194 0.16784684
 0.2392562  0.27001439 0.16782327 0.36550606 0.42382754 0.22390932
 0.14645538 0.2642727  0.30442547 0.15587426 0.16139683 0.37650874
 0.36904618 0.13839    0.18198499 0.17422969 0.1705692  0.33762502
 0.18409854 0.18655947 0.15123226 0.18755668 0.14151127 0.16967579
 0.21331399 0.12541254 0.23148426 0.15651875 0.15277281 0.16666667
 0.18285214 0.21327231 0.12907776 0.16784914 0.18335832 0.10553411
 0.12212082 0.23045016 0.17210369 0.18175466 0.29137767 0.1071161
 0.11403175 0.17727675 0.15223387 0.109839   0.20246361 0.17974902
 0.26934907 0.3101756  0.15193956 0.15089891 0.3724993  0.1703504
 0.14610941 0.15733363 0.19192913 0.14827706 0.1382142  0.24266667
 0.14598175 0.11560549 0.15367316 0.29161919 0.12512768 0.16240876
 0.1769697  0.17999065 0.15960355 0.13119081 0.23113058 0.18940676
 0.16593548 0.25570417 0.14996115 0.1084619 ]","[0.00833333 0.01666667 0.01666667 0.01666667 0.01666667 0.
 0.         0.00833333 0.01666667 0.         0.00833333 0.
 0.01666667 0.         0.00833333 0.         0.00833333 0.
 0.01666667 0.025      0.01666667 0.00833333 0.00833333 0.
 0.01666667 0.01666667 0.025      0.00833333 0.00833333 0.
 0.025      0.00833333 0.00833333 0.         0.         0.00833333
 0.025      0.00833333 0.         0.00833333 0.01666667 0.01666667
 0.         0.00833333 0.025      0.025      0.00833333 0.
 0.00833333 0.00833333 0.         0.01666667 0.00833333 0.01666667
 0.         0.00833333 0.01666667 0.00833333 0.00833333 0.00833333
 0.         0.         0.         0.04166667 0.01666667 0.
 0.         0.00833333 0.01666667 0.01666667 0.00833333 0.
 0.         0.01666667 0.         0.         0.         0.
 0.         0.00833333 0.         0.025      0.00833333 0.
 0.         0.         0.         0.025      0.00833333 0.
 0.01666667 0.00833333 0.         0.         0.01666667 0.00833333
 0.00833333 0.00833333 0.         0.        ]",0.84,0.0
0.13482094478104528,0.07692307692307693,C4022020,Mucosal telangiectasiae,14,"[0.25006409 0.21911051 0.40011799 0.31282642 0.19658418 0.30848173
 0.29193476 0.29584423 0.26620584 0.26616481 0.09894351 0.18627451
 0.42164648 0.46019095 0.35500446 0.35278799 0.18560474 0.13329893
 0.13670674 0.12879206 0.39748785 0.11034779 0.17453844 0.33767384
 0.17036164 0.40420717 0.16659511 0.26034073 0.35103071 0.32156863
 0.40490196 0.27098383 0.35227662 0.20974843 0.19093287 0.30170854
 0.14316334 0.31950956 0.38528139 0.30330608 0.26055033 0.32774445
 0.18140046 0.17942896 0.20041356 0.22760922 0.22346061 0.16638803
 0.37191367 0.18259442 0.286754   0.30152911 0.13612903 0.40215397
 0.16335815 0.19454644 0.24749186 0.19040881 0.21418294 0.20129022
 0.33727811 0.1480249  0.20786562 0.10950413 0.39995093 0.29907002
 0.42209808 0.14914639 0.16400074 0.39140677 0.25292289 0.24514991
 0.29566659 0.37009967 0.1346397  0.25334886 0.24499    0.18695994
 0.34257979 0.28866218 0.13431677 0.16031004 0.14102908 0.26455185
 0.2276457  0.46398703 0.37635643 0.42868339 0.32572064 0.20890362
 0.29491305 0.37613846 0.16590604 0.09689281 0.32430915 0.17679888
 0.19197379 0.35871272 0.42192571 0.40045593]","[0.02197802 0.         0.01098901 0.02197802 0.01098901 0.03296703
 0.02197802 0.01098901 0.02197802 0.01098901 0.03296703 0.01098901
 0.03296703 0.01098901 0.03296703 0.01098901 0.01098901 0.03296703
 0.02197802 0.01098901 0.04395604 0.01098901 0.01098901 0.01098901
 0.01098901 0.03296703 0.01098901 0.02197802 0.02197802 0.
 0.02197802 0.01098901 0.03296703 0.03296703 0.         0.03296703
 0.03296703 0.01098901 0.02197802 0.02197802 0.01098901 0.01098901
 0.01098901 0.01098901 0.         0.01098901 0.         0.01098901
 0.01098901 0.         0.02197802 0.01098901 0.         0.01098901
 0.02197802 0.         0.         0.01098901 0.         0.03296703
 0.02197802 0.01098901 0.         0.         0.02197802 0.01098901
 0.02197802 0.01098901 0.01098901 0.03296703 0.         0.
 0.01098901 0.01098901 0.01098901 0.01098901 0.02197802 0.
 0.02197802 0.01098901 0.         0.         0.01098901 0.
 0.01098901 0.02197802 0.02197802 0.01098901 0.03296703 0.02197802
 0.01098901 0.04395604 0.         0.         0.03296703 0.02197802
 0.01098901 0.02197802 0.03296703 0.04395604]",0.92,0.0
0.20701754385964913,0.09090909090909091,C0344312,White forelock,12,"[0.26560232 0.1048218  0.22222222 0.14370748 0.17638691 0.19758065
 0.16767677 0.33669886 0.28132911 0.26158192 0.13300493 0.26153846
 0.2        0.21924144 0.20190275 0.15372549 0.11794872 0.20890937
 0.15294118 0.15373864 0.26025641 0.22204082 0.15726179 0.13105413
 0.11491935 0.16216216 0.14634146 0.14114114 0.16943522 0.13
 0.23613087 0.17560976 0.11849391 0.22666667 0.22183508 0.26038961
 0.16565657 0.2427568  0.15901361 0.18730159 0.28246753 0.18536585
 0.22655367 0.16969697 0.24744898 0.17940199 0.11463047 0.22727273
 0.25714286 0.17119155 0.16493506 0.24350282 0.15563298 0.2040404
 0.1416957  0.14174972 0.13841422 0.22420635 0.14857143 0.14574899
 0.16042781 0.18768769 0.15529412 0.27503628 0.2254902  0.18164251
 0.25673483 0.17375887 0.19989424 0.33287765 0.26984127 0.19710145
 0.12682927 0.29010025 0.17043741 0.2239819  0.24822695 0.16214178
 0.17641844 0.14848485 0.1557377  0.37024353 0.21104123 0.15819209
 0.26004228 0.18888889 0.15561224 0.22995169 0.22509804 0.26219512
 0.17061224 0.17777778 0.18176505 0.17597403 0.16581633 0.1597561
 0.1813136  0.26969697 0.17762238 0.17874396]","[0.         0.         0.         0.         0.         0.
 0.         0.01515152 0.01515152 0.         0.         0.
 0.01515152 0.         0.01515152 0.         0.         0.
 0.         0.01515152 0.         0.         0.         0.
 0.         0.         0.         0.03030303 0.01515152 0.
 0.         0.01515152 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.01515152 0.         0.         0.         0.         0.
 0.01515152 0.         0.         0.03030303 0.         0.
 0.         0.01515152 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.01515152 0.         0.         0.01515152 0.         0.
 0.         0.         0.         0.01515152 0.         0.
 0.         0.         0.01515152 0.         0.01515152 0.01515152
 0.         0.         0.01515152 0.         0.         0.01515152
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.01515152]",0.37,0.0
0.09581646423751687,0.007352941176470588,C0344315,Depressed mood,17,"[0.11932773 0.11875843 0.12233286 0.11174242 0.13387978 0.09072581
 0.11980676 0.11612903 0.14465409 0.13363363 0.09655172 0.12560976
 0.11095306 0.13190731 0.10969388 0.12950971 0.1040404  0.14285714
 0.11746032 0.17054264 0.10114943 0.11111111 0.21568627 0.15656566
 0.1120108  0.10420168 0.0766129  0.16816817 0.09475806 0.10227273
 0.12543554 0.07526882 0.11092437 0.12210916 0.12162162 0.09462366
 0.0952381  0.14146341 0.13741135 0.14864865 0.10365854 0.10098522
 0.09677419 0.0979798  0.12692308 0.12834225 0.13548387 0.11304348
 0.12298387 0.14285714 0.10121951 0.11229947 0.22898154 0.10420168
 0.16134454 0.09756098 0.08467742 0.1511471  0.09191584 0.13953488
 0.12926829 0.16722038 0.08387097 0.21717172 0.10459184 0.07142857
 0.15789474 0.10121951 0.1155303  0.10344828 0.0974359  0.1210084
 0.08780488 0.14061055 0.1597561  0.10322581 0.10885341 0.12025902
 0.11666667 0.11740891 0.1205074  0.13176471 0.13472706 0.13663664
 0.08817204 0.11717172 0.12268908 0.12772134 0.12012012 0.14035088
 0.13356562 0.12895928 0.14444444 0.14979757 0.0952381  0.14789916
 0.08266129 0.09365079 0.09659091 0.10756303]","[0.         0.00735294 0.00735294 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.00735294 0.00735294
 0.00735294 0.         0.         0.         0.         0.
 0.00735294 0.         0.00735294 0.         0.         0.
 0.         0.         0.00735294 0.         0.         0.
 0.         0.00735294 0.         0.00735294 0.         0.
 0.         0.         0.         0.         0.01470588 0.
 0.         0.         0.         0.         0.         0.00735294
 0.00735294 0.         0.         0.00735294 0.         0.
 0.00735294 0.         0.         0.         0.         0.
 0.00735294 0.         0.         0.         0.00735294 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.00735294 0.         0.         0.
 0.         0.00735294 0.         0.         0.         0.
 0.         0.00735294 0.         0.        ]",0.85,0.2
0.13505578391074574,0.05533596837944664,C0232940,Secondary physiologic amenorrhea,23,"[0.09890404 0.14537815 0.13074566 0.11187215 0.0995671  0.19607843
 0.08599696 0.11944444 0.10756303 0.07962963 0.14407814 0.10277778
 0.13355263 0.11985527 0.15605713 0.13242009 0.18378378 0.12051282
 0.13651239 0.13058677 0.17553059 0.52668127 0.15784216 0.19802504
 0.11227364 0.40699234 0.34671302 0.11920016 0.16948165 0.13597811
 0.15166217 0.24628099 0.14746835 0.11282051 0.11322011 0.26716642
 0.1432772  0.11298701 0.1376698  0.11801242 0.19484168 0.09683544
 0.14159292 0.16038056 0.22017544 0.11092437 0.0707804  0.47573964
 0.15412748 0.13925439 0.0856014  0.23515662 0.15994076 0.12754304
 0.19873038 0.19407604 0.12078652 0.1518315  0.14701951 0.37953394
 0.11050888 0.13359107 0.1019037  0.14726027 0.12061711 0.10197869
 0.1637931  0.14613861 0.13278856 0.11759385 0.12149123 0.11985527
 0.49882123 0.12900143 0.0990991  0.08141517 0.14486486 0.14242698
 0.16253444 0.12576577 0.19192729 0.22671437 0.19850832 0.18937729
 0.2484806  0.09440948 0.54644809 0.09375    0.19821394 0.10246914
 0.10386238 0.18166895 0.12128326 0.12363067 0.16694678 0.14604761
 0.1447612  0.18895883 0.09941945 0.20011789]","[0.         0.00395257 0.         0.         0.00790514 0.
 0.         0.         0.         0.         0.         0.00395257
 0.00790514 0.         0.00790514 0.         0.         0.
 0.         0.         0.         0.00395257 0.         0.00790514
 0.         0.00395257 0.         0.         0.         0.
 0.00790514 0.         0.00395257 0.         0.00395257 0.
 0.00790514 0.         0.         0.01581028 0.         0.
 0.00395257 0.         0.         0.         0.         0.00395257
 0.         0.         0.00395257 0.00395257 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.00395257 0.00395257 0.00395257 0.
 0.         0.00395257 0.00395257 0.00395257 0.00395257 0.
 0.00395257 0.00395257 0.00395257 0.00395257 0.         0.
 0.00395257 0.         0.         0.00395257 0.         0.00790514
 0.         0.         0.00395257 0.         0.         0.
 0.         0.         0.         0.00395257 0.         0.00395257
 0.         0.         0.         0.        ]",0.54,0.0
0.12002348796241925,0.021538461538461538,C0242339,Dyslipidemias,26,"[0.08318656 0.10180737 0.08045977 0.12645373 0.07537927 0.10824905
 0.09481669 0.11735722 0.13447993 0.15974064 0.0979243  0.09085052
 0.12773488 0.1125995  0.08561745 0.13431373 0.09073359 0.1013431
 0.11109037 0.11304348 0.09643564 0.12392173 0.11538462 0.10631443
 0.11391289 0.0835443  0.1220202  0.17841196 0.11111111 0.11613144
 0.08125208 0.12614913 0.11655012 0.10603465 0.11571639 0.08340861
 0.07716728 0.09157509 0.10355987 0.09271709 0.08882867 0.14057143
 0.14669244 0.09612984 0.10030069 0.10087323 0.10222222 0.09563029
 0.08943089 0.10232558 0.09188119 0.10077846 0.14218213 0.13406543
 0.10744811 0.13674753 0.10736722 0.0966794  0.10011198 0.14309687
 0.10916316 0.12341772 0.13957553 0.15610302 0.12030812 0.11985019
 0.09881576 0.13227848 0.10012484 0.08619375 0.1292009  0.13530997
 0.09338327 0.08514851 0.08322785 0.13191919 0.1495519  0.1529603
 0.09638554 0.11920296 0.09525026 0.1133583  0.14699012 0.10196078
 0.11148459 0.08226769 0.14143766 0.11003236 0.07835643 0.1129957
 0.13236282 0.10606785 0.10408674 0.11815023 0.10588671 0.11811998
 0.08464912 0.09934549 0.07908497 0.07609806]","[0.01230769 0.         0.00615385 0.         0.         0.
 0.00615385 0.         0.         0.00307692 0.         0.
 0.00307692 0.         0.00307692 0.00615385 0.00307692 0.
 0.         0.00615385 0.         0.         0.         0.00307692
 0.00307692 0.00923077 0.         0.00307692 0.         0.
 0.00615385 0.00615385 0.         0.         0.         0.
 0.00307692 0.         0.         0.         0.00307692 0.00615385
 0.         0.         0.00307692 0.00615385 0.00307692 0.00615385
 0.00307692 0.00615385 0.00307692 0.         0.         0.
 0.         0.00307692 0.00307692 0.         0.         0.00307692
 0.00615385 0.         0.         0.         0.         0.00923077
 0.         0.00307692 0.00307692 0.00307692 0.         0.
 0.         0.         0.         0.00923077 0.         0.
 0.         0.00307692 0.         0.         0.         0.
 0.00307692 0.         0.         0.         0.00615385 0.00307692
 0.         0.         0.         0.00307692 0.         0.
 0.00615385 0.00307692 0.00615385 0.00307692]",0.28,0.0
0.14042366592457667,0.05,C0432355,Hypoplasia of nipple,16,"[0.14552929 0.17670564 0.19993536 0.23993431 0.18308221 0.27397113
 0.1733085  0.13683974 0.28484848 0.21531999 0.17883871 0.25163074
 0.2328093  0.16458611 0.18238587 0.16001478 0.09638667 0.20569385
 0.34428457 0.19850199 0.14215106 0.2122463  0.13093846 0.09842446
 0.26588714 0.19926591 0.21661775 0.35119253 0.18848414 0.14142857
 0.18405165 0.15321332 0.14869474 0.22689363 0.34039688 0.1904566
 0.16998905 0.15405547 0.36911794 0.21468273 0.29193825 0.13127517
 0.26661608 0.25618353 0.16027565 0.16326711 0.31058061 0.30942505
 0.24643845 0.33948647 0.11342212 0.11577265 0.24502219 0.27341793
 0.25271237 0.27249014 0.16425869 0.22507058 0.18016876 0.32422626
 0.39665552 0.32126087 0.19289918 0.1650149  0.22348117 0.15346745
 0.27394487 0.1127774  0.19202791 0.14662622 0.16228188 0.23293651
 0.17280773 0.13348042 0.18369553 0.16166667 0.22994652 0.34951936
 0.19142259 0.24682706 0.17126533 0.11750359 0.13457711 0.18413558
 0.27980143 0.25909062 0.27759213 0.22702804 0.27319816 0.34851724
 0.26384968 0.31198419 0.15816671 0.20928431 0.14663317 0.25915152
 0.1951623  0.32471556 0.11689282 0.14950855]","[0.01666667 0.         0.00833333 0.01666667 0.01666667 0.01666667
 0.         0.03333333 0.01666667 0.01666667 0.01666667 0.
 0.01666667 0.01666667 0.00833333 0.01666667 0.025      0.025
 0.00833333 0.01666667 0.01666667 0.         0.00833333 0.00833333
 0.03333333 0.00833333 0.04166667 0.025      0.01666667 0.025
 0.03333333 0.01666667 0.00833333 0.01666667 0.03333333 0.
 0.         0.00833333 0.04166667 0.025      0.00833333 0.
 0.01666667 0.025      0.00833333 0.00833333 0.         0.025
 0.01666667 0.03333333 0.         0.00833333 0.         0.025
 0.01666667 0.025      0.025      0.025      0.         0.025
 0.05       0.025      0.025      0.00833333 0.01666667 0.00833333
 0.025      0.01666667 0.00833333 0.         0.01666667 0.00833333
 0.00833333 0.00833333 0.01666667 0.01666667 0.01666667 0.01666667
 0.00833333 0.01666667 0.025      0.         0.01666667 0.01666667
 0.         0.00833333 0.03333333 0.01666667 0.03333333 0.025
 0.03333333 0.00833333 0.01666667 0.00833333 0.01666667 0.03333333
 0.00833333 0.01666667 0.025      0.01666667]",0.88,0.01
0.12230918199132536,0.0106951871657754,C0020437,Hypercalcemia,34,"[0.10352665 0.13075726 0.09588284 0.12669133 0.08084115 0.19042649
 0.08530494 0.1822915  0.18521598 0.07096067 0.08569545 0.07611922
 0.12131104 0.12657188 0.11297447 0.10448699 0.08508565 0.11364816
 0.10049261 0.10935319 0.1010453  0.1349828  0.10701124 0.07434707
 0.07209929 0.12684207 0.10972315 0.20198217 0.10442614 0.09369008
 0.093689   0.19456738 0.08310167 0.09680038 0.1087807  0.08632729
 0.18208511 0.09709357 0.10124022 0.21269527 0.18639597 0.08846784
 0.20204658 0.16033106 0.15278797 0.13878498 0.09210978 0.13375755
 0.12633496 0.12981013 0.09801715 0.19820942 0.12560979 0.08594751
 0.11260887 0.15825804 0.19877559 0.0800879  0.09086761 0.12061189
 0.0804458  0.08383988 0.118009   0.12296046 0.16944916 0.09537334
 0.11347249 0.07074773 0.19774046 0.09210342 0.12106928 0.15658588
 0.11855717 0.07966389 0.1481236  0.09292009 0.12493957 0.16308694
 0.1115835  0.0897909  0.16798029 0.07757971 0.13095611 0.16798005
 0.10548537 0.17380347 0.18486825 0.07453416 0.09130125 0.07635878
 0.09130409 0.11254918 0.0902944  0.10159059 0.18521928 0.11402821
 0.09484026 0.09700632 0.10457079 0.17255579]","[0.00713012 0.00534759 0.00891266 0.00356506 0.00356506 0.00713012
 0.00713012 0.00178253 0.00713012 0.00178253 0.01069519 0.00356506
 0.00534759 0.00356506 0.00713012 0.         0.00178253 0.00534759
 0.00356506 0.00356506 0.00356506 0.00713012 0.00713012 0.00534759
 0.00534759 0.00713012 0.00356506 0.00891266 0.00356506 0.00713012
 0.00534759 0.00534759 0.         0.00534759 0.01247772 0.00891266
 0.00534759 0.00713012 0.00891266 0.00713012 0.00534759 0.00891266
 0.00534759 0.00713012 0.01069519 0.00356506 0.00178253 0.00356506
 0.00891266 0.         0.00534759 0.00891266 0.00356506 0.00178253
 0.00891266 0.01960784 0.00713012 0.00356506 0.00891266 0.00534759
 0.00534759 0.00713012 0.00356506 0.00713012 0.00891266 0.00713012
 0.01069519 0.00713012 0.01069519 0.01069519 0.00534759 0.00713012
 0.00534759 0.00891266 0.01426025 0.00178253 0.01069519 0.00356506
 0.00891266 0.00534759 0.00356506 0.00356506 0.00356506 0.00534759
 0.00891266 0.00713012 0.00178253 0.00713012 0.00713012 0.00356506
 0.00713012 0.00356506 0.00713012 0.00713012 0.00534759 0.00534759
 0.00891266 0.00534759 0.00534759 0.00713012]",0.38,0.09
0.1393113342898135,0.007389162561576354,C0158113,Contracture of joint of hand,29,"[0.12224741 0.09721362 0.26860082 0.15434066 0.13610471 0.12275785
 0.0872211  0.12524023 0.09741294 0.118053   0.08567285 0.11661507
 0.11475667 0.09347356 0.14760048 0.10507463 0.07908515 0.09226972
 0.12989351 0.11328358 0.09721903 0.19998053 0.12499311 0.10992949
 0.1489039  0.21114923 0.1826809  0.14911026 0.11359404 0.10705236
 0.11893256 0.23895283 0.10266802 0.11890273 0.11739599 0.25328376
 0.12515073 0.11064136 0.1403977  0.12434052 0.12179788 0.12197456
 0.10872636 0.32684391 0.12408407 0.1393117  0.09528323 0.13085284
 0.13382715 0.09308352 0.11575397 0.0932097  0.10942928 0.09877758
 0.10467546 0.12636257 0.13958333 0.15649475 0.11228629 0.21769508
 0.13172094 0.11225457 0.09145085 0.16764174 0.13681134 0.09747218
 0.117359   0.11333915 0.17428191 0.18974924 0.09187351 0.10583981
 0.11008078 0.19862431 0.18074757 0.09139515 0.11238796 0.10103539
 0.13505518 0.07898867 0.14031324 0.16807054 0.10047096 0.14212805
 0.10553867 0.12716254 0.08090482 0.09288726 0.22745297 0.11182483
 0.12583915 0.0931563  0.12376984 0.12469905 0.11729707 0.07943485
 0.08167023 0.09959037 0.11764106 0.10777573]","[0.00492611 0.00738916 0.00985222 0.01477833 0.00738916 0.00738916
 0.00738916 0.00246305 0.00985222 0.00492611 0.00492611 0.
 0.         0.00738916 0.00492611 0.         0.00246305 0.00985222
 0.00492611 0.00738916 0.         0.00985222 0.00246305 0.00246305
 0.00738916 0.00246305 0.00492611 0.00246305 0.00492611 0.00492611
 0.00492611 0.00738916 0.00246305 0.00246305 0.00246305 0.00246305
 0.00985222 0.01477833 0.         0.         0.00246305 0.
 0.00492611 0.00492611 0.00738916 0.00985222 0.00985222 0.00246305
 0.00492611 0.00738916 0.         0.00492611 0.00246305 0.00492611
 0.00492611 0.         0.00738916 0.         0.00492611 0.
 0.00985222 0.00246305 0.01231527 0.         0.01477833 0.00492611
 0.00492611 0.00246305 0.00492611 0.00492611 0.00492611 0.00492611
 0.00492611 0.         0.00246305 0.         0.         0.
 0.00738916 0.00246305 0.00246305 0.         0.00738916 0.00246305
 0.00492611 0.00985222 0.00246305 0.00492611 0.00492611 0.
 0.         0.00492611 0.00492611 0.00492611 0.         0.
 0.00246305 0.00246305 0.00738916 0.00738916]",0.25,0.28
0.10040413819499949,0.014693877551020407,C3665386,Abnormal vision,50,"[0.10682387 0.15374323 0.07871188 0.07016905 0.07878022 0.07233853
 0.0697486  0.11672185 0.14343189 0.08209854 0.09942685 0.09891719
 0.09629136 0.0962188  0.08540836 0.10786018 0.11948776 0.12547507
 0.13032125 0.15612324 0.13279668 0.14600692 0.11296979 0.12857043
 0.07297018 0.0793067  0.10761955 0.11000928 0.18445866 0.1569921
 0.06270147 0.07990103 0.11801284 0.08645318 0.07659112 0.08108287
 0.07922714 0.08939145 0.08823423 0.10061761 0.07636046 0.13567065
 0.09738486 0.08136678 0.14797514 0.10697325 0.06206367 0.06074531
 0.14029567 0.07063792 0.07066052 0.14395581 0.08508664 0.0912747
 0.09076064 0.10029201 0.14139047 0.10220377 0.12010199 0.08486623
 0.09051054 0.09462037 0.08531783 0.12394648 0.11951451 0.12680958
 0.1314341  0.11681788 0.06932155 0.1008609  0.09683091 0.07623444
 0.12333195 0.0882316  0.08076441 0.15785126 0.07711012 0.08385744
 0.0860832  0.07475836 0.07179487 0.10836921 0.09676092 0.12989944
 0.11057602 0.13509184 0.10229588 0.08471157 0.0719131  0.08137261
 0.07568826 0.10335948 0.06594883 0.09109064 0.07892809 0.07956157
 0.08469662 0.11221416 0.09486545 0.12486096]","[0.00489796 0.00244898 0.00653061 0.00734694 0.00244898 0.00489796
 0.01306122 0.00816327 0.00244898 0.00326531 0.00489796 0.00408163
 0.00408163 0.00408163 0.00489796 0.00489796 0.00734694 0.00408163
 0.00326531 0.00163265 0.00163265 0.00734694 0.00408163 0.00979592
 0.00734694 0.00408163 0.00734694 0.00489796 0.00326531 0.00571429
 0.00734694 0.00163265 0.00408163 0.00897959 0.00408163 0.00244898
 0.00408163 0.00326531 0.00081633 0.         0.00326531 0.00163265
 0.00734694 0.00244898 0.00408163 0.00489796 0.00408163 0.00734694
 0.00408163 0.00816327 0.00489796 0.00489796 0.00081633 0.00653061
 0.00571429 0.00408163 0.00489796 0.00326531 0.00816327 0.00489796
 0.00326531 0.00163265 0.00408163 0.00244898 0.00489796 0.00326531
 0.01061224 0.00326531 0.00081633 0.00163265 0.00244898 0.00816327
 0.00489796 0.00489796 0.00244898 0.00734694 0.00653061 0.00326531
 0.00489796 0.00408163 0.00897959 0.00244898 0.00653061 0.00244898
 0.00326531 0.00489796 0.00734694 0.00163265 0.00244898 0.00816327
 0.00244898 0.00489796 0.00571429 0.00408163 0.00408163 0.00489796
 0.00163265 0.00408163 0.00653061 0.00163265]",0.43,0.0
