Disease ID,Disease Name,Fold Mean Rank,Fold Recall-at-25,Fold Mean Average Precision,Fold Recall-at-100,Full Recall-at-50,Fold Recall-at-50,Full Recall-at-25,Full Mean Average Precision,Fold Recall-at-10,Full Recall-at-10,Full Recall-at-100,Fold AUROC,Full Mean Rank,Full AUROC
C0035304,Retinal Degeneration,338.65,0.25,0.209232586832,0.5,0.25,0.35,0.2,0.107483067942,0.25,0.2,0.25,0.984337573113,3294.65,0.847117259307
C0007370,Catalepsy,304.4,0.35,0.0214830284261,0.55,0.0,0.5,0.0,0.00244120558275,0.1,0.0,0.15,0.985927490484,3084.65,0.856865657785
C0032927,Precancerous Conditions,546.319047619,0.0428571428571,0.0128681432242,0.192857142857,0.0,0.133333333333,0.0,0.00140185079558,0.0285714285714,0.0,0.0428571428571,0.974759777329,5370.40714286,0.750257286459
C0033975,Psychotic Disorders,381.2,0.15,0.10542411404,0.3,0.1,0.2,0.1,0.00638468532476,0.1,0.05,0.1,0.98236536676,3828.3,0.822332869081
C0023485,Precursor B-Cell Lymphoblastic Leukemia-Lymphoma,350.4,0.3,0.0111267781358,0.4,0.0,0.3,0.0,0.00105071558122,0.0,0.0,0.0,0.983785853523,3425.8,0.841049382716
C0087012,"Ataxia, Spinocerebellar",300.55,0.05,0.0538529469275,0.3,0.05,0.05,0.05,0.00352022115275,0.05,0.05,0.05,0.986106211122,2974.45,0.861981245938
C0027708,Nephroblastoma,517.5,0.35,0.0226330633804,0.35,0.05,0.35,0.05,0.0025542185699,0.05,0.0,0.05,0.976037556288,5116.0,0.762563251474
C0008924,Cleft Lip,324.25,0.466666666667,0.175548275276,0.55,0.15,0.5,0.15,0.056999366297,0.216666666667,0.15,0.266666666667,0.985022292402,3217.71666667,0.850643228683
C0007117,Basal cell carcinoma,646.216666667,0.25,0.125608000564,0.3,0.25,0.25,0.2,0.0147590365036,0.25,0.05,0.25,0.970066558316,6396.45,0.703055104094
C1333990,Hereditary Nonpolyposis Colorectal Cancer,156.15,0.45,0.0411703880327,0.65,0.2,0.6,0.05,0.00728185014588,0.2,0.05,0.2,0.992805421463,1510.85,0.92992480505
C0023487,Acute Promyelocytic Leukemia,445.0,0.183333333333,0.0460293303089,0.35,0.0333333333333,0.283333333333,0.0333333333333,0.00335484689131,0.0666666666667,0.0333333333333,0.0666666666667,0.979419825344,4389.58333333,0.796189458689
C0032580,Adenomatous Polyposis Coli,575.555555556,0.222222222222,0.00927648891745,0.444444444444,0.0,0.333333333333,0.0,0.00101705318773,0.0,0.0,0.0,0.973336014686,5783.88888889,0.731627580802
C0023904,"Liver Neoplasms, Experimental",507.393333333,0.0733333333333,0.0128990720104,0.266666666667,0.02,0.0933333333333,0.02,0.00197686441035,0.0366666666667,0.0,0.0566666666667,0.976552114335,5014.24,0.766968936012
C1961099,Precursor T-Cell Lymphoblastic Leukemia-Lymphoma,243.35,0.15,0.0193166118764,0.55,0.0,0.4,0.0,0.00262162564924,0.1,0.0,0.15,0.988766887971,2361.15,0.890442917498
C0027404,Narcolepsy,806.6,0.25,0.156892121988,0.25,0.15,0.25,0.15,0.0548824599508,0.15,0.05,0.15,0.962616648869,8020.9,0.627675379544
C1956346,Coronary Artery Disease,729.323809524,0.0333333333333,0.00861352875953,0.130952380952,0.0166666666667,0.0666666666667,0.0,0.000951210341162,0.0333333333333,0.0,0.0333333333333,0.966237975603,7213.21904762,0.664561594155
C3160718,"PARKINSON DISEASE, LATE-ONSET",336.75,0.05,0.0168821019524,0.35,0.05,0.05,0.05,0.00215942468401,0.05,0.0,0.05,0.98442737106,3368.95,0.843663246832
C0004114,Astrocytoma,101.416666667,0.316666666667,0.117935359403,0.6,0.233333333333,0.483333333333,0.2,0.0257038879885,0.233333333333,0.05,0.266666666667,0.995369123361,1023.6,0.952542609019
C0013386,"Dyskinesia, Drug-Induced",375.3,0.2,0.0288062987688,0.3,0.1,0.2,0.0,0.00226914283573,0.2,0.0,0.2,0.982636245474,3598.8,0.832998328846
C0268583,Methylmalonic acidemia,309.2,0.3,0.014427434207,0.5,0.0,0.4,0.0,0.00200881135899,0.1,0.0,0.1,0.985696384648,3062.3,0.857924537059
C0887833,"Carcinoma, Pancreatic Ductal",317.9,0.25,0.116082728717,0.45,0.1,0.3,0.1,0.00758671475666,0.15,0.1,0.1,0.985309003111,3137.2,0.854404048846
C0020557,Hypertriglyceridemia,661.65,0.2,0.0226968436127,0.25,0.1,0.2,0.1,0.00350199312626,0.15,0.0,0.1,0.969342709929,6546.9,0.696156524161
C0007873,Uterine Cervical Neoplasm,374.866666667,0.2,0.0182206140991,0.333333333333,0.05,0.233333333333,0.05,0.002683776634,0.1,0.0,0.2,0.982665459386,3683.2,0.829046712481
C0020615,Hypoglycemia,203.7,0.0,0.00390218409543,0.3,0.0,0.0,0.0,0.000399228047636,0.0,0.0,0.0,0.990592657911,2017.5,0.906413885924
C0349639,Juvenile Myelomonocytic Leukemia,320.05,0.1,0.00903112612982,0.15,0.0,0.15,0.0,0.00103353883216,0.05,0.0,0.05,0.985207540162,3127.85,0.85484260377
C0242488,Acute Lung Injury,271.25,0.05,0.00631046267618,0.3,0.0,0.05,0.0,0.000620154008679,0.0,0.0,0.0,0.987468084119,2650.6,0.877011280813
C0151786,Muscle Weakness,793.205555556,0.0111111111111,0.0174030050016,0.0655555555556,0.0111111111111,0.0222222222222,0.0111111111111,0.0117280532938,0.0111111111111,0.0111111111111,0.0111111111111,0.963283538826,7961.73333333,0.629336314792
C0206726,gliosarcoma,295.65,0.2,0.0305706300645,0.3,0.15,0.25,0.1,0.00381057003166,0.15,0.0,0.15,0.986333673754,2964.5,0.862443134342
C0014859,Esophageal Neoplasms,339.142857143,0.15,0.0491015439363,0.435714285714,0.0309523809524,0.278571428571,0.0309523809524,0.00487490943145,0.0761904761905,0.0166666666667,0.0761904761905,0.984394525538,3370.75238095,0.843336944865
C0022661,"Kidney Failure, Chronic",488.08,0.185,0.0177981188845,0.325,0.045,0.21,0.0,0.00230002969572,0.07,0.0,0.095,0.97743782829,4790.145,0.777462696974
C0238288,"Muscular Dystrophy, Facioscapulohumeral",338.65,0.5,0.118906827917,0.55,0.1,0.55,0.1,0.0106117289689,0.3,0.1,0.3,0.984329310745,3377.5,0.843286145277
C0018995,Hemochromatosis,268.9,0.65,0.305220021551,0.8,0.5,0.65,0.35,0.0864554337489,0.55,0.35,0.65,0.987570201903,2704.25,0.874534694825
C0003811,Cardiac Arrhythmia,539.25,0.1,0.0547890991046,0.15,0.05,0.15,0.0,0.00133041887955,0.05,0.0,0.05,0.975031341412,5289.1,0.754487625946
C0030297,Pancreatic Neoplasm,434.075,0.1375,0.0414314258562,0.35,0.05,0.225,0.0125,0.00358750685215,0.0625,0.0125,0.05,0.97999837035,4276.475,0.801090701681
C0007193,"Cardiomyopathy, Dilated",368.925,0.155,0.0420740444745,0.435,0.065,0.285,0.02,0.00281996258869,0.09,0.0,0.09,0.982981171548,3663.89,0.82979823338
C1260899,"Anemia, Diamond-Blackfan",27.5,0.9,0.141807578712,0.9,0.2,0.9,0.15,0.0154583898286,0.55,0.05,0.8,0.99878145019,237.0,0.989056262185
C0037286,Skin Neoplasms,344.645,0.25,0.0565602692321,0.395,0.09,0.29,0.07,0.00571835396261,0.13,0.045,0.15,0.984109948861,3407.435,0.841720827522
C0002395,Alzheimer's Disease,685.23,0.0619047619048,0.0262234999372,0.200952380952,0.0209523809524,0.0895238095238,0.00714285714286,0.00918498979603,0.027619047619,0.00714285714286,0.0209523809524,0.968359441194,6758.18333333,0.684749996108
C0036572,Seizures,605.118888889,0.0633333333333,0.0229072197406,0.2,0.01,0.104444444444,0.01,0.00200950458101,0.01,0.01,0.01,0.972048693617,5959.24777778,0.722590142209
C0567312,Menopause present (finding),789.5,0.0,0.001623591109,0.0,0.0,0.0,0.0,0.000171815562884,0.0,0.0,0.0,0.963419220056,7787.25,0.638581708449
C0018213,Graves Disease,643.55,0.0,0.00147939609277,0.0,0.0,0.0,0.0,0.000145317568877,0.0,0.0,0.0,0.970183826943,6468.35,0.699791105747
C0949658,"Cardiomyopathy, Hypertrophic, Familial",396.616666667,0.233333333333,0.0725163815017,0.483333333333,0.133333333333,0.333333333333,0.05,0.0533517676566,0.233333333333,0.05,0.233333333333,0.981656992493,3889.05,0.819482238217
C0948089,Acute Coronary Syndrome,215.625,0.225,0.035068233682,0.516666666667,0.0666666666667,0.316666666667,0.0333333333333,0.00369044951458,0.0666666666667,0.0,0.125,0.990078277432,2125.41666667,0.901358047632
C0004936,Mental disorders,504.85,0.15,0.00620980835938,0.15,0.0,0.15,0.0,0.000688837961888,0.0,0.0,0.0,0.9766174696,5082.7,0.764148797921
C0040028,"Thrombocythemia, Essential",319.2,0.35,0.0862365353833,0.65,0.25,0.55,0.05,0.00814875756088,0.35,0.05,0.35,0.985235553493,3234.0,0.849946623346
C0027672,"Neoplastic Syndromes, Hereditary",195.3,0.31,0.0922880587614,0.62,0.125,0.455,0.065,0.00849826921026,0.185,0.045,0.205,0.99105537217,1897.135,0.911937561021
C0022658,Kidney Diseases,668.644444444,0.0472222222222,0.0129575309941,0.141666666667,0.0125,0.105555555556,0.0125,0.00127367197906,0.0125,0.0,0.0125,0.969079144806,6585.42916667,0.693546653317
C0036346,"Schizophrenia, Childhood",961.6,0.1,0.00322828421865,0.1,0.0,0.1,0.0,0.000298511158899,0.0,0.0,0.0,0.955419645344,9572.0,0.555716739393
C0268237,Cytochrome-c Oxidase Deficiency,560.6,0.15,0.0509398370932,0.45,0.1,0.35,0.1,0.0103207820734,0.15,0.05,0.15,0.974032213145,5563.6,0.741809784627
C0279626,Squamous cell carcinoma of esophagus,359.573611111,0.145833333333,0.0367948695089,0.316666666667,0.0375,0.208333333333,0.025,0.00416735905583,0.0736111111111,0.0,0.0611111111111,0.983470120295,3550.31944444,0.834890570431
C0035309,Retinal Diseases,504.316666667,0.05,0.00493603094487,0.333333333333,0.0,0.15,0.0,0.000499060570412,0.0,0.0,0.0,0.976654593858,4960.63333333,0.769730528727
C0006625,Cachexia,362.2,0.4,0.0236984673367,0.5,0.2,0.4,0.0,0.00307755788091,0.2,0.0,0.2,0.983236645473,3638.6,0.831178354295
C1800706,Idiopathic Pulmonary Fibrosis,446.45,0.2,0.0839989631654,0.35,0.15,0.35,0.15,0.00596153148356,0.2,0.0,0.2,0.979334756975,4426.8,0.794554570354
C0029927,Ovarian Cysts,743.975,0.0333333333333,0.00316984150474,0.1,0.0,0.0333333333333,0.0,0.000324984180243,0.0,0.0,0.0,0.965533540834,7364.05833333,0.657994595683
C1384666,hearing impairment,810.808333333,0.0,0.00317005001396,0.0666666666667,0.0,0.0333333333333,0.0,0.000312375676455,0.0,0.0,0.0,0.962431078276,8086.325,0.62440293653
C0206686,Adrenocortical carcinoma,259.0,0.2,0.0764797006508,0.55,0.15,0.35,0.1,0.0070196756369,0.15,0.05,0.15,0.988038532962,2545.9,0.881868616527
C0431362,Lobar Holoprosencephaly,487.85,0.5,0.0564855920357,0.5,0.3,0.5,0.15,0.00724147485178,0.4,0.0,0.4,0.977410295688,4861.1,0.774410481363
C0004134,Ataxia,596.15,0.35,0.043767380613,0.4,0.15,0.35,0.1,0.00428452716147,0.35,0.0,0.2,0.972384179742,5929.8,0.724791105747
C0339527,Leber Congenital Amaurosis,788.0,0.0,0.0023771994719,0.05,0.0,0.0,0.0,0.000241833943124,0.0,0.0,0.0,0.963482076523,7870.18333333,0.634627677687
C0006111,Brain Diseases,653.483333333,0.133333333333,0.0578434034527,0.283333333333,0.05,0.233333333333,0.05,0.0507130287469,0.133333333333,0.05,0.1,0.969729123133,6530.06666667,0.696843897531
C0036341,Schizophrenia,718.639311594,0.0378623188406,0.0277248670277,0.121920289855,0.0126811594203,0.0672101449275,0.0126811594203,0.00319069183599,0.0251811594203,0.00833333333333,0.0251811594203,0.966872970358,7036.96485507,0.670504299424
C0035334,Retinitis Pigmentosa,562.311904762,0.161904761905,0.0502498777929,0.333333333333,0.0571428571429,0.261904761905,0.0285714285714,0.00624783047608,0.0571428571429,0.0142857142857,0.0714285714286,0.974015175691,5586.17380952,0.740216743343
C0019209,Hepatomegaly,469.222222222,0.0,0.00339691886146,0.111111111111,0.0,0.111111111111,0.0,0.000392167182222,0.0,0.0,0.0,0.978270734072,4634.0,0.784991646557
C0431363,Alobar Holoprosencephaly,486.5,0.4,0.0498289515279,0.5,0.3,0.5,0.15,0.00724147485178,0.4,0.0,0.4,0.977472961055,4861.1,0.774410481363
C0265275,Jeune thoracic dystrophy,232.222222222,0.222222222222,0.0173197368709,0.444444444444,0.111111111111,0.222222222222,0.0,0.00199173731475,0.111111111111,0.0,0.111111111111,0.989269434647,2366.44444444,0.890224408556
C0279628,Adenocarcinoma Of Esophagus,281.25,0.35,0.111153287868,0.5,0.1,0.45,0.1,0.00496231286634,0.1,0.0,0.2,0.987000417769,2779.95,0.871013786381
C0035229,Respiratory Insufficiency,746.8,0.0,0.00129040464354,0.0,0.0,0.0,0.0,0.000126401443793,0.0,0.0,0.0,0.965388007055,7469.4,0.653376496798
C0920269,Microsatellite Instability,232.2,0.25,0.0121096671638,0.35,0.0,0.25,0.0,0.00127660242777,0.05,0.0,0.05,0.989273613367,2307.05,0.892970526804
C0151744,Myocardial Ischemia,437.761397059,0.0591911764706,0.0297479314312,0.190073529412,0.00588235294118,0.130514705882,0.0,0.00311159634711,0.0235294117647,0.0,0.0176470588235,0.979949441439,4296.98161765,0.79951930349
C0020456,Hyperglycemia,386.3,0.15,0.0198812555374,0.35,0.05,0.25,0.05,0.00263582096613,0.1,0.0,0.1,0.982133073316,3855.95,0.821031248549
C1319853,"Asthma, Aspirin-Induced",687.15,0.3,0.119439438558,0.35,0.15,0.35,0.15,0.0196372415622,0.3,0.1,0.3,0.968158187895,6879.7,0.680722010769
C0006663,Calcinosis,447.15,0.191666666667,0.0261355323525,0.383333333333,0.0583333333333,0.241666666667,0.0,0.00232001953607,0.166666666667,0.0,0.141666666667,0.979330855019,4515.61666667,0.790275712515
C0020619,Hypogonadism,160.45,0.8,0.124962742675,0.8,0.4,0.8,0.3,0.0234419796772,0.75,0.2,0.75,0.992605829929,1598.9,0.925840141107
C0018799,Heart Diseases,576.885,0.025,0.0068087797629,0.16,0.0,0.09,0.0,0.000801480302452,0.025,0.0,0.025,0.973307692308,5727.43,0.733914478271
C0035228,Respiratory Hypersensitivity,408.45,0.3,0.0752445447969,0.4,0.05,0.35,0.05,0.00588700135416,0.2,0.05,0.1,0.981101722457,4074.65,0.81088954919
C0333641,Atrophic,464.1,0.1,0.00579443882184,0.2,0.0,0.2,0.0,0.000681806457202,0.0,0.0,0.0,0.978507448833,4731.2,0.780470599155
C0020649,Hypotension,330.696666667,0.133333333333,0.0219896879413,0.416666666667,0.0366666666667,0.283333333333,0.0,0.00245875346571,0.0366666666667,0.0,0.0366666666667,0.984768105159,3299.45333333,0.846712084573
C0677886,Epithelial ovarian cancer,736.15,0.1,0.00866136210575,0.15,0.05,0.15,0.0,0.00117809682606,0.05,0.0,0.05,0.96588007243,7387.35,0.657015507475
C0003872,"Arthritis, Psoriatic",429.1,0.15,0.0156653086772,0.15,0.1,0.15,0.0,0.00166235536396,0.1,0.0,0.1,0.980138798626,4272.65,0.80171757497
C3714756,Intellectual Disability,626.934615385,0.0307692307692,0.0139753992443,0.117948717949,0.0,0.0621794871795,0.0,0.00146305192735,0.00769230769231,0.0,0.00769230769231,0.971064646972,6223.13461538,0.709926056212
C2931822,Nasopharyngeal carcinoma,372.15,0.15,0.022275150205,0.35,0.05,0.2,0.05,0.00398173998661,0.1,0.05,0.05,0.982790082184,3682.05,0.829106885824
C1136249,"Mental Retardation, X-Linked",832.2,0.0,0.00169533775354,0.0,0.0,0.0,0.0,0.000174738213636,0.0,0.0,0.0,0.961428107154,8253.35,0.616883327917
C0524620,Metabolic Syndrome X,568.0,0.075,0.010370493993,0.125,0.0,0.1,0.0,0.000842885214148,0.025,0.0,0.025,0.973719557539,5719.89,0.734273796245
C1720824,Sudden Cardiac Arrest,849.75,0.1,0.00549541404544,0.15,0.0,0.1,0.0,0.000631091626963,0.0,0.0,0.05,0.960611828057,8557.25,0.602822393464
C0242339,Dyslipidemias,534.35,0.1,0.0147400861787,0.45,0.05,0.3,0.05,0.00181035447337,0.05,0.0,0.05,0.975254166473,5319.9,0.753119632329
C0004238,Atrial Fibrillation,621.8,0.05,0.0149378473344,0.0833333333333,0.05,0.05,0.05,0.00274777001074,0.05,0.05,0.05,0.971204310065,6232.7,0.710604090226
C0025286,Meningioma,421.6,0.35,0.0901156391592,0.4,0.15,0.4,0.15,0.00877018590486,0.35,0.1,0.35,0.980482710606,4187.7,0.805681132513
C0023903,Liver neoplasms,704.042727273,0.0845454545455,0.0177888650171,0.160909090909,0.0190909090909,0.104545454545,0.0190909090909,0.00218167007598,0.0372727272727,0.0,0.0472727272727,0.967450828739,6965.54181818,0.67555560029
C0027794,Neural Tube Defects,654.583333333,0.15,0.0526516433813,0.283333333333,0.0833333333333,0.2,0.0833333333333,0.003890777454,0.116666666667,0.0,0.116666666667,0.969681699255,6496.88333333,0.698333410741
C1458155,Mammary Neoplasms,459.869817073,0.0857926829268,0.0896634788433,0.247987804878,0.0295731707317,0.147256097561,0.0196341463415,0.01016781644,0.0368292682927,0.00243902439024,0.0467682926829,0.9792423312,4427.89371951,0.791627871476
C0027796,Neuralgia,590.1,0.1,0.0185692243183,0.3,0.1,0.1,0.1,0.00283068831921,0.1,0.0,0.1,0.972659767021,5898.1,0.726314568153
C0024809,Marijuana Abuse,417.8,0.2,0.10461261098,0.3,0.1,0.3,0.0,0.00236113868605,0.1,0.0,0.1,0.980656239848,4130.4,0.80835383116
C0162820,"Dermatitis, Allergic Contact",707.111904762,0.0285714285714,0.00625336649384,0.0880952380952,0.0,0.0571428571429,0.0,0.000630306101546,0.0,0.0,0.0,0.967273454447,7035.94285714,0.672766340727
C0242656,Disease Progression,379.164102564,0.0724358974359,0.0380084113861,0.274358974359,0.024358974359,0.160897435897,0.0166666666667,0.00352296626069,0.024358974359,0.0,0.024358974359,0.982621933347,3731.03205128,0.826233749299
C0021841,Intestinal Neoplasms,220.35,0.45,0.0242256978723,0.65,0.0,0.65,0.0,0.0024129334924,0.2,0.0,0.1,0.989821776664,2160.95,0.899754014666
C0344388,Platelet mean volume finding,817.766666667,0.0,0.00215761506226,0.0,0.0,0.0,0.0,0.000214088868316,0.0,0.0,0.0,0.962104603094,8227.43333333,0.617930078808
C0085580,Essential Hypertension,424.25,0.35,0.016630961178,0.4,0.0,0.4,0.0,0.00195216317101,0.1,0.0,0.2,0.980361121426,4234.5,0.803502135165
C2607914,Allergic rhinitis (disorder),1066.15,0.0,0.000625048563738,0.0,0.0,0.0,0.0,6.36330101319e-05,0.0,0.0,0.0,0.950582474705,10636.95,0.506451313469
C0025521,Inborn Errors of Metabolism,818.95,0.0,0.00232783432885,0.15,0.0,0.05,0.0,0.00023494427901,0.0,0.0,0.0,0.962037509865,8137.0,0.62229469384
C1271104,Blood pressure finding,776.16,0.0,0.00347561544884,0.02,0.0,0.0,0.0,0.00034371919097,0.0,0.0,0.0,0.964050774167,7719.74,0.6411986795
C0376358,Malignant neoplasm of prostate,687.44047619,0.05,0.0111142250056,0.128571428571,0.0166666666667,0.0809523809524,0.0166666666667,0.00129292796879,0.0333333333333,0.0,0.0166666666667,0.968186913735,6855.57142857,0.681217017374
C0027055,Myocardial Reperfusion Injury,264.408333333,0.133333333333,0.0269000261054,0.408333333333,0.05,0.308333333333,0.025,0.0027928553161,0.05,0.0,0.075,0.987819053372,2637.475,0.877557266983
C0242383,Age related macular degeneration,582.941666667,0.108333333333,0.0378249231401,0.25,0.05,0.191666666667,0.05,0.00428623439184,0.0833333333333,0.025,0.0833333333333,0.973019763642,5816.675,0.729827261744
C0080178,Spina Bifida,323.45,0.2,0.110286297888,0.3,0.1,0.2,0.1,0.0050886722923,0.2,0.0,0.2,0.985036665738,3213.65,0.850895757913
C0038013,Ankylosing spondylitis,548.5,0.2,0.0127086722481,0.25,0.05,0.25,0.0,0.00150871931666,0.05,0.0,0.05,0.974594996054,5465.8,0.746339878383
C0007194,Hypertrophic Cardiomyopathy,436.383333333,0.183333333333,0.025523754309,0.233333333333,0.1,0.233333333333,0.05,0.00278464290817,0.15,0.0,0.15,0.979809001981,4317.1,0.799612277117
C0020507,Hyperplasia,535.2,0.15,0.0116047195478,0.266666666667,0.0333333333333,0.2,0.0,0.00124871050889,0.0333333333333,0.0,0.0333333333333,0.975226417723,5382.9,0.750076633691
C1565489,Renal Insufficiency,438.4,0.3,0.0337133577549,0.5,0.2,0.4,0.2,0.00639863252226,0.2,0.0,0.3,0.979700190282,4394.9,0.796078340372
C0497327,Dementia,656.4,0.1,0.101569592796,0.2,0.1,0.1,0.1,0.0101554286505,0.1,0.1,0.1,0.969582772544,6608.6,0.693347101685
C0040136,Thyroid Neoplasm,434.316666667,0.125,0.0183015451599,0.308333333333,0.0333333333333,0.183333333333,0.0333333333333,0.00184459606252,0.0583333333333,0.0,0.0333333333333,0.979915443226,4350.71666667,0.797901567243
C1838951,LEIGH SYNDROME DUE TO MITOCHONDRIAL COMPLEX I DEFICIENCY,298.25,0.7,0.180162334981,0.8,0.6,0.8,0.3,0.019336306789,0.7,0.0,0.7,0.986211298334,2986.1,0.861449194634
C0027626,Neoplasm Invasiveness,360.16474359,0.144230769231,0.0715041879764,0.398717948718,0.0564102564103,0.230128205128,0.024358974359,0.00689083228328,0.105128205128,0.0160256410256,0.105128205128,0.983511513994,3533.98461538,0.835416704056
C0162670,Mitochondrial Myopathies,303.166666667,0.333333333333,0.0171743790471,0.666666666667,0.0,0.5,0.0,0.00203385222089,0.166666666667,0.0,0.166666666667,0.985978995561,3015.33333333,0.860130233709
C0027627,Neoplasm Metastasis,376.585164835,0.136813186813,0.0559740455605,0.288461538462,0.0505494505495,0.173076923077,0.0362637362637,0.00614710607008,0.0868131868132,0.021978021978,0.0868131868132,0.982765189801,3665.04010989,0.829228034548
C0019189,"Hepatitis, Chronic",236.383333333,0.383333333333,0.0776790499479,0.566666666667,0.133333333333,0.483333333333,0.05,0.00741256238716,0.183333333333,0.05,0.133333333333,0.989097593066,2386.93333333,0.889234579367
C0206698,Cholangiocarcinoma,370.683333333,0.216666666667,0.0674056704742,0.366666666667,0.0833333333333,0.283333333333,0.0833333333333,0.00477478999969,0.116666666667,0.05,0.0833333333333,0.982864285825,3681.28333333,0.829118871809
C0027746,Nerve Degeneration,412.592857143,0.110714285714,0.0492173799914,0.328571428571,0.0714285714286,0.191071428571,0.0142857142857,0.00745481980261,0.0982142857143,0.0142857142857,0.0982142857143,0.980989952188,4056.6625,0.811364218219
C0001925,Albuminuria,462.0,0.25,0.0697376560829,0.4,0.05,0.35,0.05,0.00322435279676,0.15,0.0,0.15,0.978618191949,4584.85,0.787187166272
C0029401,Osteitis Deformans,529.0,0.125,0.00739925708762,0.375,0.0,0.25,0.0,0.000902043130569,0.0,0.0,0.0,0.97549770291,5238.125,0.756966680588
C0040038,Thromboembolism,18.85,0.7,0.219193352742,1.0,0.4,0.85,0.3,0.0676737708338,0.7,0.2,0.7,0.999176142957,186.0,0.991417962404
C0032914,Pre-Eclampsia,713.5,0.05,0.00761673534229,0.15,0.05,0.1,0.0,0.00112491858058,0.05,0.0,0.05,0.96693904081,7123.55,0.669337016575
C0032460,Polycystic Ovary Syndrome,727.174285714,0.00666666666667,0.012590300789,0.0890476190476,0.0,0.0352380952381,0.0,0.00126054327211,0.0,0.0,0.0,0.96640088335,7191.17047619,0.664514457847
C1262477,Weight decreased,553.55,0.0,0.00236612809305,0.05,0.0,0.0,0.0,0.000247057998202,0.0,0.0,0.0,0.974365105158,5388.45,0.749893216955
C0007785,Cerebral Infarction,308.6,0.4,0.125027685347,0.5,0.3,0.4,0.1,0.0109979331297,0.3,0.1,0.3,0.985724230751,3048.4,0.858569638465
C0020429,Hyperalgesia,500.188095238,0.142857142857,0.0396043417452,0.314285714286,0.0285714285714,0.242857142857,0.0142857142857,0.0171746946836,0.0714285714286,0.0142857142857,0.0857142857143,0.976905936425,4978.15714286,0.768512325816
C0546837,Malignant neoplasm of esophagus,476.05,0.05,0.0164871227271,0.25,0.05,0.2,0.0,0.00104243344728,0.05,0.0,0.05,0.977963229491,4740.65,0.779968893635
C0007786,Brain Ischemia,260.7,0.25,0.0816392651734,0.566666666667,0.05,0.383333333333,0.05,0.00763518443754,0.15,0.0333333333333,0.133333333333,0.988035539843,2540.8,0.88196957715
C0018843,Heat Stroke,113.8,0.55,0.125674476617,0.75,0.1,0.75,0.1,0.0105451694303,0.4,0.1,0.4,0.994769087955,1122.7,0.947941517754
C0007787,Transient Ischemic Attack,278.3,0.3,0.0156841251345,0.5,0.0,0.5,0.0,0.00149091941224,0.1,0.0,0.0,0.987130458997,2771.5,0.871420615399
C0036920,Sezary Syndrome,237.733333333,0.2,0.0695958768239,0.6,0.1,0.333333333333,0.05,0.00606340041251,0.166666666667,0.05,0.166666666667,0.989042156271,2338.58333333,0.891468889818
C0036202,Sarcoidosis,261.875,0.25,0.0123350225074,0.25,0.125,0.25,0.0,0.00183986950837,0.125,0.0,0.125,0.987893869785,2614.625,0.878712469256
C0004943,Behcet Syndrome,398.45,0.133333333333,0.0175184281529,0.333333333333,0.05,0.283333333333,0.05,0.00245391046703,0.133333333333,0.0,0.1,0.981574792179,4023.46666667,0.813227758944
C0008312,Primary biliary cirrhosis,498.5,0.35,0.0794425755669,0.4,0.25,0.35,0.25,0.0176243992815,0.3,0.15,0.35,0.976922184047,4961.45,0.769708190176
C0029408,Degenerative polyarthritis,429.746666667,0.0966666666667,0.0396406366512,0.256666666667,0.0111111111111,0.205555555556,0.0111111111111,0.00292031854748,0.0433333333333,0.0,0.0433333333333,0.98021908504,4227.69444444,0.803263238545
C0236736,Cocaine-Related Disorders,414.184722222,0.165277777778,0.0389388506685,0.384722222222,0.0347222222222,0.220833333333,0.0347222222222,0.00427721129549,0.0819444444444,0.0,0.0944444444444,0.980933132028,4061.63888889,0.811054154441
C0853897,Diabetic Cardiomyopathies,326.7,0.1,0.00820673884051,0.4,0.0,0.4,0.0,0.000839812257858,0.0,0.0,0.0,0.984884206618,3193.8,0.851821599295
C0005138,Berylliosis,541.111111111,0.0,0.00204119956655,0.111111111111,0.0,0.0,0.0,0.000204984820656,0.0,0.0,0.0,0.974934513128,5307.44444444,0.753738423777
C0392557,Nuclear cataract,450.6,0.45,0.117208978447,0.5,0.3,0.45,0.2,0.0256946850834,0.45,0.2,0.45,0.979136690647,4478.45,0.79218612207
C0003123,Anorexia,175.9,0.5,0.11645015842,0.7,0.25,0.6,0.2,0.0171833399902,0.3,0.1,0.3,0.991892581933,1753.95,0.91863800947
C0455988,"Hydrops Fetalis, Non-Immune",709.5,0.25,0.0312398922715,0.3,0.15,0.25,0.05,0.00362338802457,0.25,0.0,0.25,0.967119981434,7018.95,0.674270132281
C0162671,MELAS Syndrome,14.0,0.9,0.0566807359307,1.0,0.2,1.0,0.0,0.00574151071243,0.5,0.0,0.5,0.99939666775,139.1,0.993590755094
C0236733,Amphetamine-Related Disorders,721.194642857,0.0839285714286,0.0137547281624,0.110714285714,0.0142857142857,0.110714285714,0.0,0.00126814017181,0.0285714285714,0.0,0.0285714285714,0.966626908397,7155.07857143,0.667166221707
C0242379,Malignant neoplasm of lung,615.95,0.05,0.0056966822822,0.3,0.0,0.05,0.0,0.000553820975825,0.0,0.0,0.0,0.971466041502,6158.55,0.714161366696
C0005612,Birth Weight,1062.1,0.0,0.000544318370641,0.0,0.0,0.0,0.0,5.48022505743e-05,0.0,0.0,0.0,0.950754165313,10562.8,0.509825033647
