Disease ID,Disease Name,# of Disease Nodes,# of Intermediate Nodes,Density of Disease Subgraph,Density of Disease-Intermediate Subgraph,Density of Intermediate Subgraph,Conductance of Disease Nodes,Conductance of Disease-Intermediate Nodes,Conductance of Intermediate Nodes,Conductance of Intermediate Nodes deg < 100,Mean Frac. of Intermediate-Disease Interactions
C0338451,Frontotemporal dementia,10,267,0.28888888888888886,0.16752767527675277,0.16544169412294782,0.9875657580105213,0.8511439257784038,0.8555037691995524,0.9421579532814238,0.2404494382022472
C0085109,Corneal Neovascularization,13,27,0.07692307692307693,0.18634423897581792,0.2535612535612536,0.9724770642201835,0.9789760873054084,0.9852868242684741,0.9440745672436751,0.15954415954415957
C0037769,West Syndrome,18,73,0.0457516339869281,0.15526046986721145,0.1875951293759513,0.983030303030303,0.9511116471676114,0.9592948850266276,0.9391585760517799,0.1248097412480974
C0085298,Sudden Cardiac Death,29,184,0.06896551724137931,0.13100502512562814,0.14718460441910192,0.9607568325157674,0.9093185849942607,0.9130190599880655,0.9263769720453916,0.08395802098950525
C0024228,Lymphatic Diseases,14,158,0.12087912087912088,0.13440588702113845,0.1415786503265339,0.9820700896495518,0.9070312889864763,0.9115409803032593,0.91318958274993,0.16817359855334532
C0267963,Exocrine pancreatic insufficiency,11,24,0.10909090909090909,0.17424242424242425,0.2391304347826087,0.9851116625310173,0.9723100075244545,0.9791830941491878,0.9622964867180805,0.1818181818181818
C0854110,Insulin resistant diabetes,13,156,0.14102564102564102,0.1529755385177072,0.15781637717121588,0.9820846905537459,0.9011629278418607,0.9083265266900495,0.9132978723404256,0.16814595660749504
C0029124,Optic Atrophy,210,2032,0.0126680337206653,0.03245250067905921,0.0353094941788111,0.9465281784958646,0.5073986342507706,0.5142340924849326,0.7897929235284527,0.01732283464566929
C0239998,Recurrent infections,48,653,0.03102836879432624,0.09025910274469628,0.09602683227012655,0.9815400843881856,0.7199949679871286,0.726391166136858,0.9093864282811865,0.05152501276161306
C0266387,Bicornuate uterus,11,27,0.07272727272727272,0.3129445234708393,0.4586894586894587,0.9865092748735245,0.9584317430325933,0.9677742193755005,0.9738751814223512,0.18518518518518515
C0154920,Pigmentary iris degeneration,18,20,0.05228758169934641,0.11092436974789915,0.17894736842105263,0.9630484988452656,0.9746300211416491,0.9858891886283462,0.926829268292683,0.11666666666666665
C0162316,Iron deficiency anemia,10,57,0.24444444444444444,0.20287698412698413,0.2211779448621554,0.9731379731379731,0.9494343821474933,0.9548477871578409,0.9354473386183465,0.22807017543859648
C1835229,Onset of lymphedema around puberty,20,330,0.11578947368421053,0.10985920323781105,0.11513309385649811,0.9794103883949462,0.8375101461038961,0.8406608114826193,0.9073236889692586,0.12333333333333334
C1832200,Peroxisome biogenesis disorders,11,18,0.41818181818181815,0.32679738562091504,0.32679738562091504,0.8413793103448276,0.9672560576293385,0.9672560576293385,0.8490566037735849,0.30808080808080807
C1849073,Fused vertebrae,25,172,0.056666666666666664,0.10200777202072539,0.110703114375085,0.979530403371463,0.9137931034482759,0.9238433830752678,0.9186268277177368,0.09
C1860493,Sternal anomalies,19,150,0.0935672514619883,0.12352237019302709,0.13771812080536913,0.9756283320639756,0.9034615834405333,0.9086999080473408,0.9133506004238285,0.11543859649122803
C0162154,Atrophic scar,18,144,0.1568627450980392,0.11345909668057319,0.11655011655011654,0.9357429718875502,0.9324495801722509,0.9349963435443244,0.848613070051716,0.13117283950617284
C0011351,Dental Enamel Hypoplasia,34,572,0.0659536541889483,0.0682582031114653,0.07084246751497189,0.9743500866551127,0.7907834998628234,0.7940817870333289,0.8873041523220684,0.07342657342657342
C0041948,Uremia,17,226,0.125,0.15243509976399913,0.15331366764995083,0.979845880260818,0.8645613254753697,0.8739306909878879,0.9197455346219721,0.13300364393545028
C1408258,Kidney damage,24,87,0.03985507246376811,0.07978539286950502,0.08714247527399091,0.979871912168344,0.9603900846328994,0.9709162280310465,0.9216987392169874,0.09051724137931032
C0020678,Hypotrichosis,27,233,0.03418803418803419,0.1569993665731608,0.17518869320704455,0.9870759289176091,0.8612776844966819,0.8711739899333424,0.9383726528647087,0.0885391829597838
C0267812,Micronodular cirrhosis,11,355,0.3090909090909091,0.09558960074280408,0.097015994270709,0.985531914893617,0.8508349331691237,0.8522754810255416,0.9114429953723181,0.21177976952624838
C0341703,Adult Fanconi syndrome,10,15,0.022222222222222223,0.18,0.21904761904761905,0.994579945799458,0.9826338639652678,0.9921367521367521,0.9701492537313433,0.20000000000000007
C0341706,Glycinuria,10,35,0.2222222222222222,0.2153846153846154,0.2319327731092437,0.9293286219081273,0.9385964912280702,0.9482273494653911,0.8044943820224719,0.23428571428571432
C0581342,Redundant skin,27,182,0.02849002849002849,0.14358045336306205,0.1629530690304171,0.9874134675896791,0.8997161164733555,0.9107029976378215,0.9449719990260531,0.08424908424908427
C0021400,Influenza,50,250,0.03183673469387755,0.09216703731158883,0.11543775100401607,0.9510050251256281,0.8872583838353307,0.8906440224007791,0.876691148047932,0.0504
C0020672,"Hypothermia, natural",17,61,0.0661764705882353,0.1499099099099099,0.1819672131147541,0.9757738896366084,0.9431111111111111,0.9527458492975734,0.8198458574181118,0.11957569913211184
C0020676,Hypothyroidism,48,506,0.02925531914893617,0.07490570284630757,0.08131334872617696,0.9791073124406457,0.8139243294532269,0.8214534299193111,0.9079564422541928,0.052947957839262184
C0221629,Proximal muscle weakness,48,821,0.04521276595744681,0.08460336068776866,0.08989037758830694,0.976508521418701,0.6539470277693356,0.6575832333703008,0.9010194015126604,0.05493808363784003
C4280560,Increased thickness of cranium,17,106,0.058823529411764705,0.16914600550964187,0.19011680143755616,0.9857524487978628,0.9349610719771199,0.9429588095751563,0.9463253509496284,0.1309655937846837
C4280565,Delayed maturation of end part of long bone,9,102,0.16666666666666666,0.17264386989157632,0.16152203455639683,0.9894086496028244,0.9066937119675457,0.9211262264776983,0.926992632283992,0.22549019607843138
C4280566,Abnormal development of end part of bone,14,13,0.0989010989010989,0.16666666666666666,0.358974358974359,0.9479768786127167,0.9788797061524335,0.9862542955326461,0.894484412470024,0.1758241758241758
C4280567,Abnormal skeletal development,60,606,0.03502824858757062,0.08145564435025339,0.08737964705561466,0.9654499860685428,0.7621390864616685,0.7681306273703714,0.8839239856189008,0.041666666666666664
C0026267,Mitral Valve Prolapse Syndrome,39,510,0.05263157894736842,0.11043418990801836,0.11622943873030549,0.9723502304147466,0.7409934407857872,0.7484933105489101,0.8867350045671369,0.06666666666666667
C0026266,Mitral Valve Insufficiency,33,458,0.04924242424242424,0.09492882485846585,0.10046534738612367,0.9809663250366032,0.8025251758062066,0.8101137800252844,0.9080018289894833,0.07588990340082041
C0038356,Stomach Neoplasms,300,4955,0.022118171683389073,0.014250985172795055,0.014649976555246715,0.9334563139359383,0.5911387600376613,0.5913416353383458,0.6508092732493687,0.017388496468213926
C0311394,Difficulty walking,27,225,0.037037037037037035,0.12109834138696618,0.13043650793650793,0.9855635757912271,0.8917949091969951,0.9021099810890898,0.927793465106898,0.08592592592592592
C0038358,Gastric ulcer,18,73,0.10457516339869281,0.13242134062927496,0.15639269406392695,0.96,0.9542576316038182,0.9602725822821516,0.8697498820198206,0.12100456621004567
C1854494,Slow progression,88,1324,0.022988505747126436,0.054688248252083134,0.05833350460022881,0.9734979671736185,0.5746741154562384,0.5790193598358596,0.8795636621633607,0.03408232628398791
C1400105,Hypertrophy of nose,23,460,0.08300395256916997,0.14275519397686015,0.14776925262858767,0.9842931937172775,0.7344253045238807,0.7388837279369304,0.9203196093663301,0.104820415879017
C0424296,Social disinhibition,14,316,0.1978021978021978,0.17743464716240012,0.18314245529435402,0.982274741506647,0.8123669995089212,0.8130869868350901,0.932345876701361,0.1699819168173598
C0424295,Hyperactive behavior,90,1562,0.01947565543071161,0.039798991909348096,0.04195495024775641,0.97893884163629,0.574713580287153,0.5803486087238328,0.8423994431671975,0.030808080808080805
C0152021,Congenital heart disease,24,155,0.08695652173913043,0.11672302056917441,0.12886468370339338,0.9660537482319661,0.9196450220648853,0.9242252549637877,0.8849483384529461,0.09919354838709678
C0282527,Infantile Refsum Disease (disorder),13,30,0.3974358974358974,0.2045977011494253,0.2045977011494253,0.8442211055276382,0.9652682926829268,0.9652682926829268,0.8397040690505548,0.2384615384615385
C0282525,"Adrenoleukodystrophy, Neonatal",13,30,0.3974358974358974,0.2045977011494253,0.2045977011494253,0.8442211055276382,0.9652682926829268,0.9652682926829268,0.8397040690505548,0.2384615384615385
C4280304,Curvature of digit,55,1087,0.04242424242424243,0.0641729204237688,0.06603743216753835,0.9777227722772277,0.615130399387496,0.6192959837474605,0.8850069581776899,0.04915948816592791
C3277418,Gastrointestinal hamartomatous polyps,10,149,0.26666666666666666,0.1396628826969384,0.1436604389624524,0.9815100154083205,0.917649146826906,0.9193462155350187,0.9148471615720524,0.22214765100671138
C0001125,"Acidosis, Lactic",93,801,0.07106124357176251,0.07235654690958625,0.07834269662921348,0.880362062180244,0.657735418484462,0.6612116263218631,0.7214367421642645,0.050434268991717345
C1167712,Corneal diameter increased,13,29,0.08974358974358974,0.18076923076923077,0.2660098522167488,0.9787234042553191,0.9712420966755048,0.9772751183587586,0.9553398058252427,0.1618037135278515
C0001126,Renal tubular acidosis,10,20,0.1111111111111111,0.18160919540229886,0.1736842105263158,0.9766899766899767,0.9809040367416002,0.9915869980879541,0.9456706281833617,0.20500000000000002
C0520927,Decreased fertility,33,254,0.045454545454545456,0.11252933137361079,0.12707354268463478,0.9716479621972829,0.8711563159681729,0.8778057101813611,0.9161610590182019,0.07349081364829395
C1836296,Weakness of lower limb,26,198,0.046153846153846156,0.0979850027229693,0.10736809721581295,0.9827288428324698,0.9223271954439038,0.9295400248998957,0.9414802065404475,0.09110334110334108
C1838869,Proximal neurogenic muscle weakness,48,821,0.04521276595744681,0.08460336068776866,0.08989037758830694,0.976508521418701,0.6539470277693356,0.6575832333703008,0.9010194015126604,0.05493808363784003
C0156394,Hypertrophy of clitoris,40,267,0.06666666666666667,0.1080553496417099,0.11554166314663063,0.9523154516276937,0.8752282583884958,0.8812583203102391,0.9051313701287251,0.06198501872659176
C0022680,Polycystic Kidney Diseases,20,157,0.07368421052631578,0.09893802930501411,0.0961946758125102,0.9811193526635199,0.9211885959041628,0.9350104821802935,0.9182481751824818,0.11496815286624204
C0019080,Hemorrhage,17,60,0.11029411764705882,0.12132505175983437,0.13898305084745763,0.9633699633699634,0.9574313526078745,0.9635555555555556,0.8833734939759036,0.13039215686274508
C0019087,Hemorrhagic Disorders,30,265,0.08045977011494253,0.10104966717869944,0.10809033733562036,0.9627263045793397,0.8806561342505103,0.8843394870069287,0.8975037196230782,0.08364779874213836
C1704375,Hypophosphatemic Rickets,10,30,0.13333333333333333,0.16538461538461538,0.12183908045977011,0.9689119170984456,0.9624672679662496,0.9836621454993835,0.9012145748987854,0.23333333333333334
C0270948,Neurogenic Muscular Atrophy,136,2151,0.022657952069716776,0.03384840960458045,0.03548765852551004,0.961873338832371,0.47119901738568876,0.4768797274080496,0.7959673187916948,0.026471955588372027
C0973461,Dysphasia,23,262,0.04743083003952569,0.10353302611367128,0.11073089409493726,0.9877488514548239,0.8875104311543811,0.8935410398447825,0.9241310160427807,0.1035512777962164
C1860475,Tortuous retinal vessels,15,98,0.1619047619047619,0.3275831087151842,0.36208710288239004,0.9584859584859585,0.7967670011148272,0.8035275986072264,0.5547461871158661,0.2931972789115646
C0023212,Left-Sided Heart Failure,15,155,0.23809523809523808,0.11571198527720267,0.11989945538332634,0.9624342599549212,0.9147987126644458,0.9184894053315106,0.8897078897078897,0.16172043010752685
C0022336,Creutzfeldt-Jakob disease,12,18,0.045454545454545456,0.1793103448275862,0.24183006535947713,0.9841688654353562,0.9842440157559842,0.9922285234194497,0.9678068410462777,0.1759259259259259
C0003507,Aortic Valve Stenosis,20,271,0.08421052631578947,0.13508771929824562,0.14511411780784475,0.9839438033115906,0.8608976642410056,0.8641713145371744,0.9316058522827428,0.11494464944649446
C1861329,Spinal canal stenosis,12,41,0.07575757575757576,0.2358490566037736,0.2817073170731707,0.986130374479889,0.9635833940276766,0.9730266230733302,0.9556962025316456,0.18089430894308942
C1861324,Short philtrum,53,393,0.01741654571843251,0.0782943063435838,0.08840940956535286,0.9824368825466521,0.8418948145803661,0.8534837939306577,0.913873694679264,0.0463776465504825
C1836038,Poor head control,14,25,0.0989010989010989,0.21171171171171171,0.35333333333333333,0.9720062208398134,0.9812947731493765,0.9856154159316054,0.9592814371257485,0.14857142857142855
C1866141,Foot dorsiflexor weakness,27,324,0.06837606837606838,0.10636072096173964,0.11346175897259489,0.978523489932886,0.8641357328280228,0.8688260182720032,0.9116135662898253,0.09453589391860996
C3553450,Profound global developmental delay,16,38,0.26666666666666666,0.15609756097560976,0.16216216216216217,0.8808193668528864,0.9708328586077247,0.9736050011576753,0.8761061946902655,0.18585526315789475
C0014850,Esophageal Atresia,25,174,0.15,0.1126752197671656,0.12105507939671782,0.9399599733155437,0.9179178746051664,0.9207084883695629,0.864558629776021,0.12091954022988508
C0014859,Esophageal Neoplasms,65,1707,0.05961538461538462,0.041235559148952064,0.04204946050020912,0.9705358203635499,0.5286465382811696,0.5313734194654502,0.8234988951868575,0.049876075886620706
C0037926,Compression of spinal cord,10,45,0.13333333333333333,0.2558922558922559,0.2808080808080808,0.9855072463768116,0.9603588566659712,0.9696903619712167,0.962457337883959,0.21333333333333324
C0557874,Global developmental delay,607,6519,0.009656319832971764,0.009890499114960398,0.010314081326041974,0.9104455033658574,0.7118736344931451,0.7122094235017855,0.5775217696095406,0.008923857850060892
C4020730,Increased intramyocellular lipid droplets,12,26,0,0.17923186344238975,0.21846153846153846,1.0,0.9699642431466031,0.9824452960810978,0.9010526315789473,0.1762820512820513
C1842876,Depressed nasal ridge,48,509,0.030141843971631204,0.07477064220183487,0.08086722460281856,0.9797317436661699,0.8072683011650148,0.8152516765181435,0.8883713827594105,0.05656516044531761
C0239174,Late tooth eruption,58,1218,0.03871748336358137,0.055736089843705254,0.05835502251222082,0.9776262891102954,0.6043282806605372,0.6071645912241024,0.8711986764927057,0.048638242455127115
C0014457,Eosinophilia,28,337,0.09259259259259259,0.09067539909946787,0.09564434082238236,0.9696048632218845,0.8459591393961309,0.8484297150534624,0.8852065321805955,0.09092835947435352
C0005937,Bone Cysts,12,125,0.18181818181818182,0.1707147814018043,0.18580645161290324,0.9777365491651205,0.909322684687452,0.9110039862797812,0.9224664224664225,0.19333333333333333
C0311375,Arsenic Poisoning,60,697,0.023163841807909605,0.0789240095258714,0.08706443048203301,0.979345088161209,0.7251065113297892,0.731707162140702,0.9005379707243838,0.04363940698230511
C0398623,Thrombophilia,16,37,0.21666666666666667,0.17829457364341086,0.22972972972972974,0.8535211267605634,0.9142933191376098,0.915818431911967,0.7998345740281224,0.18412162162162163
C0018681,Headache,37,781,0.04954954954954955,0.062269007290045156,0.06559309235365574,0.9872093023255814,0.7290892754167393,0.7313115691086979,0.8939292564342745,0.0652662906184033
C4021998,Lack of skin elasticity,9,44,0.16666666666666666,0.248868778280543,0.27061310782241016,0.9810725552050473,0.9607002500893176,0.968814715556097,0.9490695396669931,0.23737373737373735
C1850794,"Muscle atrophy, proximal",12,149,0.15151515151515152,0.2612053180479261,0.27172138581534555,0.9841017488076311,0.8772838628840723,0.8856663104869485,0.9444705882352942,0.18120805369127516
C0043459,Zellweger Syndrome,15,53,0.3523809523809524,0.16182873730043543,0.16182873730043543,0.8634686346863468,0.9678303519907675,0.9678303519907675,0.8397003745318352,0.1874213836477987
C0033860,Psoriasis,54,800,0.03773584905660377,0.06404166166475164,0.06786295369211515,0.9751838235294118,0.7219564556459369,0.7286840130097573,0.8772542988955683,0.04902777777777777
C1841659,Atrioventricular nodal disease,10,6,0.1111111111111111,0.24166666666666667,0.8,0.9758454106280193,0.9817380352644837,0.9913106444605359,0.9758454106280193,0.19999999999999998
C0238621,Aminoaciduria,36,165,0.03015873015873016,0.09262490087232356,0.10790835181079084,0.9731638418079096,0.926775750736631,0.9375801624625909,0.8826384292962718,0.06531986531986532
C0220697,"POLYDACTYLY, POSTAXIAL",12,111,0.07575757575757576,0.15837962335726866,0.16445536445536446,0.9906803355079217,0.9277279752704791,0.936357009286552,0.9107759974866478,0.17942942942942947
C2748653,Chubby cheeks,49,401,0.030612244897959183,0.06318675524623009,0.06896508728179551,0.9741842954463965,0.8608824860986963,0.8691630789610635,0.9013651220919054,0.0508422820499771
C0231246,Failure to gain weight,361,3711,0.01088027085257002,0.01781964702731145,0.018994596816777686,0.9305876000196358,0.5351364422428702,0.5350674506589089,0.7028293220650377,0.012406777484919806
C4083050,Agenesis of teeth,21,376,0.1,0.1198353712139375,0.12229787234042554,0.9805825242718447,0.8159294570154262,0.822105762683888,0.9053987122337791,0.11271529888551164
C1859424,Increased chromosomal breakage,27,267,0.21082621082621084,0.10459613379321409,0.106952775196418,0.9175487465181058,0.8752332201119457,0.8781950546807351,0.8398190045248869,0.11929532528783465
C0238395,Male Pseudohermaphroditism,19,107,0.10526315789473684,0.1535514294134984,0.16875330629518603,0.9622245540398741,0.9297985582429428,0.9345909370514661,0.8311840562719812,0.12297097884899161
C0234860,Weak cry,17,108,0.07352941176470588,0.14537325565641512,0.16770508826583594,0.9770642201834863,0.9284642821427381,0.9344849734626957,0.9224944320712695,0.14433551198257077
C0238397,Pulmonary artery stenosis,20,174,0.07894736842105263,0.13750142223233588,0.15008969503687464,0.9804814573845153,0.9021279180417485,0.9068626440454348,0.9114106884930188,0.12011494252873563
C0002878,"Anemia, Hemolytic",56,505,0.03831168831168831,0.08118590080156814,0.08822096495363822,0.9571220930232558,0.791713064406049,0.79668414237724,0.8807317652649085,0.04565063649222064
C0003873,Rheumatoid Arthritis,170,1569,0.011903933170901496,0.029438081538921874,0.032188544633914754,0.9561482241312989,0.6352941701912899,0.6431323596346151,0.8244858625002564,0.018374386083305216
C0003872,"Arthritis, Psoriatic",14,57,0.10989010989010989,0.19138959931798807,0.22556390977443608,0.9719101123595506,0.9489830701056698,0.9577712609970674,0.9263238679969301,0.1491228070175438
C0002871,Anemia,150,1525,0.014854586129753915,0.04388800244261369,0.04745406824146982,0.9548913043478261,0.5605713797999705,0.5679013313064669,0.8334555408906487,0.02052896174863388
C0002874,Aplastic Anemia,12,46,0.12121212121212122,0.21414141414141413,0.24444444444444444,0.9653679653679653,0.9528714338643942,0.9615472300326773,0.9286384976525821,0.1829710144927536
C1840380,Persistent cavum septum pellucidum,10,19,0.06666666666666667,0.29064039408866993,0.4269005847953216,0.9866962305986696,0.9767166535122336,0.9849251419721219,0.9726027397260274,0.2210526315789474
C1850171,Short limb dwarfism recognizable at birth,10,28,0.1111111111111111,0.16516516516516516,0.17989417989417988,0.9688473520249221,0.9473180076628352,0.9652262848376374,0.8446389496717724,0.23214285714285715
C1855676,Cerebellar vermis aplasia/ hypoplasia,12,14,0.030303030303030304,0.16307692307692306,0.25274725274725274,0.9920159680638723,0.9785381656205709,0.9896349707075259,0.9672131147540983,0.16666666666666666
C0206754,Neuroendocrine Tumors,11,73,0.09090909090909091,0.1992359682632971,0.20928462709284626,0.9857549857549858,0.94603629417383,0.9553643888979062,0.9439490445859873,0.19551681195516815
C3501843,Nonmedullary Thyroid Carcinoma,10,77,0.17777777777777778,0.16750700280112044,0.1599453178400547,0.983640081799591,0.9540494851698171,0.9628807106598984,0.9441723800195886,0.21948051948051947
C0018916,Hemangioma,24,298,0.06884057971014493,0.097300576281468,0.10252412265835084,0.9824723247232472,0.8708915779023906,0.8770177412141008,0.9042853477033616,0.09983221476510068
C3495559,Juvenile arthritis,124,1207,0.012719643325465513,0.03645331065380386,0.04049072505464943,0.9692892195662498,0.6869017722060629,0.696158941762938,0.8501340482573726,0.023425181067429243
C0028797,Occupational Diseases,12,31,0.13636363636363635,0.16097560975609757,0.16989247311827957,0.9749652294853964,0.9769713886950454,0.9856259097525473,0.9356357927786499,0.1720430107526882
C0264133,Acquired flat foot,72,1516,0.03482003129890454,0.045719047379866457,0.04740109894894503,0.9754007739082365,0.5508094070820085,0.5563831954688073,0.8486464126488027,0.04237210495455878
C0009763,Conjunctivitis,37,257,0.057057057057057055,0.0960006188597509,0.10530155642023346,0.962,0.8877295618346853,0.8938579154601585,0.9039259495691031,0.06751498580292353
C0017979,Glycosuria,27,94,0.045584045584045586,0.11574677676372591,0.13955616563715398,0.9689621726479146,0.9487097188342535,0.9597226807527237,0.9229571984435798,0.0831363278171789
C1860816,Preauricular skin tag,18,235,0.06535947712418301,0.3692430278884462,0.40956537552282235,0.9841521394611727,0.6565270242224792,0.6613945936193883,0.9467140319715808,0.12009456264775416
C4072835,Kinky hair texture,13,87,0.1282051282051282,0.1252147766323024,0.12590216519647154,0.9796747967479674,0.9531312806495699,0.9610292900877048,0.9231732776617954,0.18037135278514582
C4072834,Rough hair texture,31,361,0.053763440860215055,0.09678305918566461,0.10417051400430902,0.9801350814461661,0.834861309761073,0.8396845321270398,0.9061596143545796,0.08399606826914484
C4072837,Fractured hair,25,165,0.05,0.10626039439296744,0.11574279379157427,0.9744463373083475,0.9199570479407619,0.9287193609322014,0.8709809543313537,0.0976969696969697
C4072836,Nappy hair texture,13,87,0.1282051282051282,0.1252147766323024,0.12590216519647154,0.9796747967479674,0.9531312806495699,0.9610292900877048,0.9231732776617954,0.18037135278514582
C4072831,Delayed closure of the soft spot on the skull,11,65,0.12727272727272726,0.1811263318112633,0.19471153846153846,0.9859437751004017,0.9602472022715884,0.9654775604142692,0.9458850056369785,0.19440559440559443
C4072830,Asymmetry of the posterior cranium,20,157,0.05789473684210526,0.0993103448275862,0.0972562469377756,0.9851851851851852,0.934798076715755,0.9470690191547042,0.9127061105722599,0.11496815286624203
C4072833,Funny looking face,47,512,0.02497687326549491,0.09224220425672332,0.10043113992172212,0.9822134387351779,0.775891096252826,0.7860173459831427,0.8751538596799718,0.05414727393617019
C4072832,Distortion of face,47,512,0.02497687326549491,0.09224220425672332,0.10043113992172212,0.9822134387351779,0.775891096252826,0.7860173459831427,0.8751538596799718,0.05414727393617019
C0017574,Gingivitis,11,42,0.09090909090909091,0.1676342525399129,0.1602787456445993,0.9851411589895989,0.9648428582299673,0.9778633301251203,0.959493670886076,0.19047619047619047
C1864156,"Conjunctivitis, recurrent",37,257,0.057057057057057055,0.0960006188597509,0.10530155642023346,0.962,0.8877295618346853,0.8938579154601585,0.9039259495691031,0.06751498580292353
C0016689,Freckles,33,471,0.07954545454545454,0.09254057026021666,0.09520711930252518,0.9683138438325161,0.8005425272883819,0.8036775527693425,0.877204320930662,0.08048639258830341
C1848530,Abnormal visual pursuit,13,46,0.05128205128205128,0.2104032729398013,0.25120772946859904,0.9917355371900827,0.9683919399446859,0.9761588189445692,0.9495232753785754,0.16053511705685625
C0006118,Brain Neoplasms,23,372,0.11462450592885376,0.11631923524922681,0.1228154073558821,0.9764514819326026,0.8179169854027601,0.8211213947254556,0.9120061289263435,0.11044880785413744
C4022675,Increased female libido,13,8,0.07692307692307693,0.13450292397660818,0.32142857142857145,0.9381443298969072,0.9397905759162304,0.9726858877086495,0.9080459770114943,0.16346153846153846
C0006111,Brain Diseases,23,169,0.06324110671936758,0.07532631821056869,0.08206537052690899,0.9890335846470185,0.9284172563591159,0.9356246891750014,0.9352968106210896,0.0944172883972215
C0006114,Cerebral Edema,25,217,0.23,0.15042191512779748,0.15535927632701826,0.9071956960322798,0.8132165726000354,0.8149334146589408,0.6033205619412516,0.1904147465437788
C0025362,Mental Retardation,638,6735,0.008415230090106937,0.009299839145333182,0.009738037800398603,0.9173054138356264,0.7191572123176662,0.719480445978833,0.5646598752038052,0.008620573293025485
C0494475,Tonic - clonic seizures,43,240,0.035437430786267994,0.09023822892436031,0.10394002789400279,0.9620853080568721,0.8585142952963863,0.8716109998492582,0.7131652661064426,0.06627906976744184
C0235430,Ketonemia,11,27,0.09090909090909091,0.17780938833570412,0.150997150997151,0.9595141700404858,0.948570253034355,0.977026441265713,0.865546218487395,0.2255892255892256
C0151721,Testicular hypogonadism,21,21,0.047619047619047616,0.13205128205128205,0.2904761904761905,0.9494949494949495,0.9629096146921138,0.9767486182580523,0.9245773732119635,0.10657596371882086
C0151723,Hypomagnesemia,12,5,0.015151515151515152,0.14705882352941177,0.9,0.989010989010989,0.9919224555735057,0.9962264150943396,0.9450980392156862,0.16666666666666666
C0280631,Leiomyosarcoma of uterus,13,647,0.3076923076923077,0.07744933033068627,0.07791138907364785,0.9864368465668268,0.7472654980893296,0.7478707919105578,0.8885167980987361,0.19438830103435975
C0023798,Lipoma,14,167,0.13186813186813187,0.12538520801232667,0.12885073227039895,0.9827586206896551,0.91074652103375,0.9171172007332297,0.9169960474308301,0.15697177074422575
C0085623,Akinesia,13,42,0.08974358974358974,0.22292103424178897,0.25667828106852497,0.9756944444444444,0.9563133388112846,0.9685005701254276,0.9583333333333334,0.17032967032967034
C0023794,Lipoidosis,19,50,0.04678362573099415,0.1479367866549605,0.19918367346938776,0.974960876369327,0.9632236590822284,0.9726687202464296,0.8849122807017544,0.11578947368421053
C0376358,Malignant neoplasm of prostate,11,175,0.2,0.13502519579867647,0.14180623973727421,0.9863523573200993,0.9047578262172926,0.9070538347288891,0.942284177060406,0.19064935064935076
C0020443,Hypercholesterolemia,38,322,0.032716927453769556,0.13411357161357162,0.15200944254174648,0.9776915615906887,0.8236765097100293,0.8307935858362859,0.928079571537873,0.06268388362209872
C0020445,"Hypercholesterolemia, Familial",16,50,0.125,0.14277071990320628,0.16326530612244897,0.9373695198329853,0.9541658574480482,0.9603410668253024,0.8807060255629945,0.1625
C4023616,Abnormality of immune system physiology,16,61,0.09166666666666666,0.16971080669710806,0.20163934426229507,0.9629629629629629,0.9628781888551334,0.9687221869040051,0.8975308641975308,0.1413934426229508
C0040822,Tremor,110,1174,0.015346121768140117,0.05557825961795489,0.060627317366469584,0.9699787893620493,0.6091143679641354,0.6181533789469833,0.878723472772357,0.027443085024004957
C3544092,Urgency frequency syndrome,14,112,0.07692307692307693,0.16886578701852592,0.17503217503217502,0.988313856427379,0.9407791722171586,0.9482114382273842,0.9477068152593228,0.15433673469387751
C0007370,Catalepsy,15,31,0.047619047619047616,0.11690821256038647,0.09462365591397849,0.9839743589743589,0.9678319819221055,0.9872445281924916,0.9105691056910569,0.15483870967741942
C1849937,"Short limb dwarfism, disproportionate",21,91,0.05714285714285714,0.11569826707441386,0.12991452991452992,0.9719953325554259,0.9588904651232985,0.9672585161707234,0.8713629402756509,0.10989010989010989
C0023487,Acute Promyelocytic Leukemia,38,530,0.06543385490753911,0.0841552907756648,0.08858294396690088,0.970550576184379,0.7923801335139475,0.7973811951866204,0.8954552754135218,0.07115193644488578
C0023485,Precursor B-Cell Lymphoblastic Leukemia-Lymphoma,11,90,0.14545454545454545,0.1876709446665264,0.19051186017478153,0.9843597262952102,0.9171734992339478,0.9269227085528207,0.9394703656998739,0.2222222222222222
C1843392,Death in childhood,14,32,0.08791208791208792,0.17940199335548174,0.23790322580645162,0.9699812382739212,0.977818853974122,0.9834826427771557,0.9358841778697001,0.15848214285714285
C0037771,"Paraparesis, Spastic",16,31,0.058333333333333334,0.15458937198067632,0.2,0.9762308998302207,0.9797404241848686,0.9877960763729414,0.9663394109396914,0.13306451612903225
C0010346,Crohn Disease,40,387,0.03717948717948718,0.08367921047777163,0.09252788153860572,0.977029702970297,0.8392487347869901,0.8456418560500307,0.9040391676866585,0.060077519379844964
C1846149,Progressive mental retardation,36,267,0.04126984126984127,0.07953548998696527,0.08608600152065557,0.974987974987975,0.8864374661613427,0.8945134575569358,0.8888122499655124,0.06731169371618811
C0037772,Spastic Paraplegia,41,414,0.036585365853658534,0.08795093795093795,0.09581125498590495,0.9786552828175027,0.834961220818908,0.8401693724633157,0.9213973799126638,0.06103452338871214
